name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA,Class,PDB_code
actives_best/mini_3fqc_model0_chainA_55V_resi219__chainA.pdb,-0.1360999480189904,810.1000000000004,0.7814810351150767,0.2185189648849232,-33.11775737655353,-32.782017307028354,9.74491770557944,1.29285733343454,-3.520943022333768,-0.926657548823428,-1.4118046197603054,33.8407038295255,2.0,-0.015162,8.0,202,122,75,11,38,0,0,0,0,0,88986.17583584976,2,35,3440,843,807,19,905,209,186,6,415,110,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,7,2,2.30452,105.51,478.19247922830135,1,3FQC_55V
actives_best/mini_3fqe_model0_chainA_P5C_resi1__chainA.pdb,-0.2161098809581245,801.3999999999996,0.7577034233158818,0.2422965766841181,-27.55450074848613,-30.30895193628703,5.499317347953706,8.753473074020576,-4.160468072763536,-2.7207079924199107,-1.156642407593509,20.78700410834335,3.0,-0.0082169999999999,9.0,0,223,90,0,31,19,0,0,0,1,-54024.21789254661,3,14,2878,768,857,43,1106,297,308,19,182,46,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,6,4,2.30932,118.95,430.1520161817321,1,3FQE_P5C
actives_best/mini_3fqh_model0_chainA_057_resi1__chainA.pdb,-0.1455479935378778,777.5999999999985,0.7593178358121675,0.2406821641878324,-37.53712696432808,-34.01892582360233,8.678800041976956,4.485517637134308,-6.698034309777142,-4.387970999499949,-1.0360864092962814,4.9105112339039625,3.0,-0.006545,6.0,27,199,109,0,29,23,0,0,0,0,-80247.80267578135,3,38,3042,807,904,44,612,161,190,9,216,69,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,4,3,3.222300000000001,82.94,431.5507940716929,1,3FQH_057
actives_best/mini_3fr2_model0_chainA_8CA_resi501__chainA.pdb,-0.2215799919347822,730.0600000000004,0.7396168267957096,0.2603831732042903,-26.20304556325636,-28.085364436808504,8.359762883534131,-1.5457817687823765,0.2047576479473036,0.0,-0.4146512253411902,3.835235579858213,1.0,0.0108489999999999,6.0,92,144,126,0,8,5,0,0,0,1,33845.608497947826,0,22,3909,1068,1140,64,199,62,62,3,422,117,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,1,4.266600000000003,42.23,378.9634238261022,1,3FR2_8CA
actives_best/mini_3fr4_model0_chainA_F8A_resi501__chainA.pdb,-0.1886691268365889,746.1000000000004,0.729360110799358,0.2706398892006419,-33.8217492263023,-33.057752272549806,11.467905442347645,-3.9522570124777294,-2.097339651798592,0.0,0.0,4.207192075431959,0.0,0.04161,6.0,95,145,164,2,7,8,0,0,0,1,-98.25785162196188,0,32,4017,1108,1185,69,196,60,63,3,425,119,122,6,468,122,138,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,3,1,5.285400000000004,42.23,405.9614303237586,1,3FR4_F8A
actives_best/mini_3fr5_model0_chainA_I4A_resi132__chainA.pdb,-0.2406331396513723,813.2299999999996,0.6839342835071891,0.3160657164928109,-26.0764228427816,-31.052880072425296,7.996760295643966,5.032915493717894,-1.728169480353131,0.0,-1.4720578731179277,12.762591341400102,1.0,0.024648,12.0,134,175,106,14,0,4,0,0,0,1,64079.13083932185,2,23,4373,1187,1280,79,357,95,106,6,570,152,166,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,4,2,3.755600000000002,85.32,438.8804471153103,1,3FR5_I4A
actives_best/mini_3fra_model0_chainX_I2H_resi300__chainX.pdb,-0.1614903800814993,799.6399999999994,0.8008127576300125,0.1991872423699874,-27.992123775609,-27.705830725869987,8.509213331908967,0.5840758863523661,-4.014675445249452,0.0,-0.7706193214890273,46.60462686726415,1.0,0.0037119999999999,7.0,158,84,95,7,11,15,0,0,0,0,38133.04146056038,2,22,3216,819,814,18,881,212,198,3,406,107,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,7,2,2.4332000000000003,105.51,449.6488301134764,1,3FRA_I2H
actives_best/mini_3frf_model0_chainX_XCF_resi300__chainX.pdb,-0.188826155717976,777.8899999999994,0.7753888854981057,0.2246111145018943,-28.96841184105881,-29.780250890147272,7.769042820179038,3.580529421413871,-5.602229549726587,0.0,-1.233342229432168,29.920030047855107,1.0,-0.018023,3.0,130,66,118,13,15,26,0,0,0,0,136217.90099498164,1,25,3197,806,795,19,903,213,195,3,438,105,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,7,2,2.4332000000000003,105.51,443.4121289446264,1,3FRF_XCF
actives_best/mini_3fsk_model0_chainA_RO6_resi450__chainA.pdb,-0.1686023039796456,811.4999999999982,0.63732973590128,0.36267026409872,-30.92682274741901,-30.27140716035592,6.539986073026398,5.70454842332083,-5.803107983945665,-3.5322953367936094,0.0,1.7960224211088327,2.0,0.0102879999999999,2.0,21,246,4,0,56,0,0,0,1,0,-161209.1360976191,2,13,3017,793,919,30,836,234,263,10,262,71,82,2,0,0,0,0,0,0,0,0,0,0,0,0,207,47,52,2,0,0,0,0,0,0,0,0,0.3888888888888889,5,3,3.397500000000001,90.38,424.8881832768976,1,3FSK_RO6
actives_best/mini_3fv5_model0_chainA_1EU_resi2__chainA.pdb,-0.0982612018725512,688.8199999999997,0.6222044649360347,0.3777955350639654,-22.919850250910656,-33.64120209699547,5.538259467930089,18.4934858385933,-4.597940615017251,0.0,-1.1301483283853209,2.0203780232946147,2.0,0.0083149999999999,4.0,112,110,141,6,25,13,0,0,1,0,-53745.178944813306,1,29,2334,727,730,17,821,239,249,5,346,105,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1764705882352941,4,3,2.968900000000001,99.77,385.7332597127627,1,3FV5_1EU
actives_best/mini_3fw9_model0_chainA_SLX_resi2__chainA_altB.pdb,-0.2163708504745962,784.2999999999993,0.7280027273712013,0.2719972726287987,-26.74599119633922,-26.18451172428695,8.349578870452092,-1.3249330055680275,-1.4128074834940207,0.0,-2.2209896296713083,15.054380790850276,1.0,0.0009789999999999,0.0,0,206,123,0,0,0,0,0,0,1,76233.56569521017,1,34,3657,853,876,49,198,48,47,3,768,174,177,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,5,2,2.7705000000000006,62.16000000000001,396.13413240631377,1,3FW9_SLX
actives_best/mini_3fxw_model0_chainA_F10_resi1__chainA_altA.pdb,-0.2007988810923577,709.5,0.7109667086468537,0.2890332913531462,-33.95849425724396,-33.59659242144107,7.562768961089887,6.811998632883388,-5.4329302884811455,-2.137999082057135,-3.3086254215595936,3.3647134185770726,3.0,0.009271,5.0,0,212,91,0,39,21,0,0,0,0,-159465.96404660618,3,25,3116,822,938,75,555,146,158,11,205,52,55,2,169,45,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,2,2,3.168700000000001,57.78,343.99809300709745,1,3FXW_F10
actives_best/mini_3g0d_model0_chainD_XIH_resi800__chainD.pdb,-0.1105567687889268,695.5999999999985,0.5674223879540747,0.4325776120459252,-25.174494120093414,-31.27383478182219,7.290073717206155,8.208223961200929,-4.075943654398543,-1.2423154499407758,-1.5560571983358784,5.550896050957358,2.0,0.0028819999999999,6.0,120,4,224,15,8,3,0,0,0,2,-149813.42039129135,2,34,3496,858,993,16,1111,273,322,5,317,78,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,9,1,0.281180000000001,114.87,473.8345770386479,1,3G0D_XIH
actives_best/mini_3g0g_model0_chainA_RUM_resi800__chainA_altB.pdb,-0.1210238150896543,642.9000000000015,0.5650663553510248,0.4349336446489751,-22.99557440283843,-26.623168475652164,6.564775737672107,6.986645308827519,-5.222841965441376,-0.8892636790668007,-1.8161002869311176,3.5542433641309388,2.0,0.0034359999999999,2.0,104,0,180,4,1,0,0,0,0,1,-47974.79245176885,2,27,3057,747,866,12,814,197,240,4,184,41,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,41,47,0,0,0,0,0,0.3529411764705882,6,1,1.85328,87.94,395.19478096553047,1,3G0G_RUM
actives_best/mini_3g0u_model0_chainA_MDY_resi2__chainA_altA.pdb,-0.2134920621333027,833.5,0.8636346638778424,0.1363653361221576,-32.51532862630484,-34.867821490426195,8.771429282646864,1.5294074862529214,-1.3203702582832193,0.0,-0.7908351566207728,8.51849634363475,1.0,0.0134849999999999,11.0,322,25,34,35,0,0,0,0,0,0,-226910.68856068468,1,28,3627,859,826,32,402,104,95,3,612,152,147,5,0,0,0,0,0,0,0,0,0,0,0,0,221,48,50,2,0,0,0,0,0,0,0,0,0.1111111111111111,4,2,4.309680000000003,82.35,379.63417705872666,1,3G0U_MDY
actives_best/mini_3g0w_model0_chainA_LGB_resi1__chainA.pdb,-0.1581801575522305,691.7999999999993,0.8347084957113117,0.1652915042886883,-37.99205934740729,-39.81898843540057,8.677298803985991,-2.118857930663125,-0.7038657530379169,0.0,0.0,1.297087561470209,0.0,0.0388439999999999,4.0,350,0,45,27,0,1,0,0,0,0,-43914.99073041741,0,22,3512,790,812,102,712,164,154,21,469,102,115,14,694,153,157,18,0,0,0,0,0,0,0,0,233,56,53,7,0,0,0,0,0,0,0,0,0.4666666666666667,4,1,2.903900000000001,68.85,363.2041602355399,1,3G0W_LGB
actives_best/mini_3g0x_model0_chainA_MD7_resi2__chainA_altB.pdb,-0.2084145181023147,781.6999999999989,0.8147149183710005,0.1852850816289994,-30.655266560774635,-34.5326935606754,9.028359184522683,3.1729724671190525,-1.970864027108405,0.0,-1.2708885589361785,13.183518998822136,1.0,0.020257,5.0,254,53,80,27,0,1,0,0,0,0,-51910.72569277764,1,33,3879,931,905,34,424,101,99,3,411,100,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1578947368421052,3,2,4.037780000000002,73.11999999999999,382.0558149739782,1,3G0X_MD7
actives_best/mini_3g1m_model0_chainA_RF3_resi217__chainA.pdb,-0.1626427885821029,766.3000000000011,0.8580763349858741,0.1419236650141259,-44.06684166510968,-44.78225399214693,14.455810099617878,-2.863456499978497,-2.278378699620077,0.0,-1.1012977910590465,1.0019089872196194,1.0,0.030621,4.0,461,0,0,27,0,0,0,0,0,0,-56655.11820210254,1,42,3857,867,924,32,676,148,163,5,469,106,112,4,0,0,0,0,0,0,0,0,447,105,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,6,0,3.808300000000002,59.23,397.3194850052104,1,3G1M_RF3
actives_best/mini_3g1o_model0_chainA_RF1_resi237__chainA.pdb,-0.1704132219851495,767.2999999999993,0.8160459932428075,0.1839540067571925,-42.62580415611666,-43.4198894223191,12.19910931401614,-1.215849116425602,-1.6183626986345985,0.0,-1.4530122754645518,2.356715138554736,1.0,0.036692,4.0,471,0,0,47,0,0,0,0,0,0,-12955.903483230488,1,50,3605,814,875,30,718,157,170,6,664,156,163,4,0,0,0,0,0,0,0,0,226,48,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,6,0,3.912600000000003,68.46000000000001,409.5278888508923,1,3G1O_RF1
actives_best/mini_3g5e_model0_chainA_Q74_resi320__chainA_altA.pdb,-0.167370802060063,714.0,0.8361043867714908,0.1638956132285091,-43.389640329740814,-39.6116841208011,9.177876133980078,-1.6793990995831791,-4.510197341855815,0.0,-2.173292301333973,4.369711797590888,3.0,0.009359,4.0,0,12,368,0,0,25,0,0,0,1,-120692.32740996772,2,62,3286,725,697,51,554,126,124,9,439,100,101,7,612,150,143,9,0,0,0,0,216,47,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,6,1,3.7387000000000015,68.01,369.2827058058691,1,3G5E_Q74
actives_best/mini_3g8o_model0_chainA_30X_resi1__chainA.pdb,-0.1894772498109407,700.2000000000007,0.8543527206431647,0.1456472793568353,-37.18486817068776,-36.74253340180599,9.503916952365389,-3.784366356612964,-1.326002050352599,0.0,0.0,8.860908868764314,0.0,0.0376739999999999,2.0,327,0,36,39,0,0,0,0,0,0,39662.72291936976,0,17,3571,781,788,94,703,149,158,18,241,48,55,6,1411,308,297,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4666666666666667,3,0,3.422480000000002,47.34,393.0158589278914,1,3G8O_30X
actives_best/mini_3gb2_model0_chainA_G3B_resi999__chainA_altB.pdb,-0.1817890258069587,765.3000000000029,0.7188345528696434,0.2811654471303566,-31.10430263715148,-32.15071290740207,7.5131978348093185,0.8059671372770936,-4.385302941015425,7.105427357601002e-15,3.552713678800501e-15,6.588674918209629,0.0,0.0125239999999999,3.0,23,236,54,0,23,6,0,0,0,0,-123013.0028969537,3,27,3339,855,866,27,413,107,110,4,522,135,135,5,0,0,0,0,0,0,0,0,131,36,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,5,0,4.195620000000003,69.13,379.9988199722961,1,3GB2_G3B
actives_best/mini_3ge7_model0_chainA_AFQ_resi390__chainA_altB.pdb,-0.2041597250719768,861.3999999999996,0.5951301734341602,0.4048698265658398,-42.23225618420656,-40.05054439423566,6.863925950232726,17.599329113143995,-13.662548226792296,-4.040299768857167,-7.6868394399796784,6.581437379052539,7.0,0.005272,7.0,8,193,228,0,18,48,0,0,0,2,-34754.61705706159,8,37,3185,844,953,92,1259,307,381,33,188,47,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,5,1.7455999999999994,124.51,448.9116893403439,1,3GE7_AFQ
actives_best/mini_3gsy_model0_chainA_DEH_altA_resi2__chainA_altA.pdb,-0.2620758483033953,763.6000000000022,0.7178329771133155,0.2821670228866845,-26.71459009612545,-27.44813705232491,7.651270637723201,-2.75798045427382,-1.249222085141696,0.0,0.0,5.860943719524255,0.0,2.000000000002e-05,4.0,0,210,117,0,0,1,0,0,0,0,37292.25921737202,0,36,3752,881,898,49,204,52,51,3,783,180,184,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5,2,1.2686,62.16000000000001,393.1243932822977,1,3GSY_DEH
actives_best/mini_3gxl_model0_chainA_QIG_resi999__chainA.pdb,-0.2391586210090071,893.8999999999996,0.7277527279689023,0.2722472720310976,-33.77816755943593,-38.0413670342316,7.169776511522287,9.076687908048598,-3.808527485988407,0.0,-2.0144221913083413,2.8939489295030087,1.0,-0.0001649999999999,11.0,19,307,51,0,44,12,0,0,0,0,-116358.41348785804,2,30,4152,1093,1173,21,1162,318,330,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,5,2,4.620120000000003,79.38000000000001,399.38444624762286,1,3GXL_QIG
actives_best/mini_3h0s_model0_chainB_B38_altA_resi102__chainC_chainB.pdb,-0.2744266068673067,912.4000000000016,0.7207419106034303,0.2792580893965696,-35.284700577273725,-35.8600970513553,4.867106760644219,10.649904970932766,-7.424824573344722,-1.8920496760368053,-1.7714514596305264,5.456906470972008,3.0,0.0002449999999999,8.0,143,62,150,14,7,25,0,0,0,0,-96096.84455394538,3,27,3472,981,981,43,396,121,118,6,531,151,142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3181818181818182,4,1,3.5115200000000018,75.28999999999999,449.5149202678982,1,3H0S_B38
actives_best/mini_3h9o_model0_chainA_9BD_resi1__chainA.pdb,-0.153729055841042,824.0999999999985,0.64590456342852,0.3540954365714799,-38.87651021543422,-37.760673417357566,8.43344951214317,5.481668526869498,-7.111352834611921,-2.338634152504177,-1.9624333842509785,21.13686287989939,2.0,0.002622,5.0,12,292,70,0,35,23,0,0,0,0,-279630.25701485586,2,31,3305,844,974,17,999,246,283,5,417,103,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2105263157894736,8,1,2.5847,97.31,413.5468874940548,1,3H9O_9BD
actives_best/mini_3hac_model0_chainA_361_resi803__chainA_altB.pdb,-0.1564459373337055,624.2000000000007,0.4791342874305112,0.5208657125694888,-23.43293661978919,-25.314154748452893,6.679836009705582,4.681257703693063,-4.429375612651256,0.0,-2.157105643898504,2.48541215810497,1.0,0.001394,5.0,103,0,166,6,0,1,0,0,1,3,-135036.37391755873,2,21,2939,742,825,13,661,171,189,5,0,0,0,0,628,155,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,1,2.5158000000000005,56.73,338.1311266132499,1,3HAC_361
actives_best/mini_3hha_model0_chainD_NOW_resi301__chainD_altA.pdb,-0.0935382310600296,811.3999999999996,0.6310782005191327,0.3689217994808673,-35.21819834592418,-35.77269731244519,7.955904713437178,6.369901778930853,-5.871930225072219,-4.374111023464621,0.0,3.414675628275896,3.0,0.0031879999999999,6.0,82,82,173,4,46,58,0,0,0,0,-60518.794239562136,4,23,2657,765,909,61,612,177,201,19,262,74,91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714285714285,5,3,2.1328900000000006,99.87,529.2803600565259,1,3HHA_NOW
actives_best/mini_3hk1_model0_chainA_B64_resi132__chainA_altA.pdb,-0.2193090425168196,820.5,0.7725368184859055,0.2274631815140945,-26.90896964281785,-27.481054677490192,6.409384134386244,2.8300600209089453,-1.801865991163936,0.0,-1.915507625847546,37.866919190327934,1.0,-0.024611,5.0,116,83,88,6,0,1,0,0,0,0,37100.18913733224,1,21,2529,708,786,40,200,62,62,3,1000,278,303,16,0,0,0,0,0,0,0,0,314,91,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,7,2,2.842500000000001,92.7,341.47265842649097,1,3HK1_B64
actives_best/mini_3hl7_model0_chainA_I47_resi401__chainA.pdb,-0.1641983054125728,817.3000000000029,0.6314958805904708,0.3685041194095292,-33.12259637686611,-33.33428073700202,5.910721466165569,3.400933148996728,-3.222957967623984,-2.21033849964698,0.0,20.58988746228452,1.0,-0.0060179999999999,7.0,9,231,93,0,44,7,0,0,1,0,-8131.40852280656,1,17,3444,927,1017,35,847,234,259,10,179,62,66,0,0,0,0,0,0,0,0,0,0,0,0,0,234,46,57,1,0,0,0,0,0,0,0,0,0.3,5,2,2.885400000000001,95.0,456.7705106679612,1,3HL7_I47
actives_best/mini_3hle_model0_chainA_MJA_resi500__chainA_altB.pdb,-0.1544990155909122,738.0,0.7691144872112573,0.2308855127887426,-29.992577470497054,-26.32807812476676,5.62460333213545,-1.7062539616933918,-2.2119649226494857,0.0,-2.027316952863771,4.362759565674896,2.0,-0.008033,7.0,0,84,251,0,17,12,0,0,0,1,-258908.0061764521,2,23,3287,911,822,18,0,0,0,0,799,200,209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7368421052631579,5,4,2.1186000000000003,97.99,452.6632161217029,1,3HLE_MJA
actives_best/mini_3hmm_model0_chainA_855_resi857__chainA.pdb,-0.2012548966061889,760.1000000000004,0.7559767364572937,0.2440232635427063,-35.819095400555625,-36.92963472983092,6.599578532129158,6.186055174144258,-3.72815666525662,-2.1163394881640443,-1.9049523285635672,2.1049992266083803,2.0,0.008472,3.0,22,315,35,0,55,6,0,0,0,0,-142199.57663371516,2,31,3907,1047,1059,19,1015,283,285,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,5,1,4.138820000000003,63.59,362.3673430862315,1,3HMM_855
actives_best/mini_3huc_model0_chainA_G97_resi362__chainA_altB.pdb,-0.1236992758086357,769.5999999999985,0.7823933615836636,0.2176066384163364,-35.95151445081797,-37.558566605167016,7.36973115447887,5.003634121378582,-3.345866721802168,0.0,-1.706548810415086,6.915783000166257,1.0,-0.001491,4.0,14,234,148,0,35,8,0,0,0,0,-147265.24260650075,1,60,3110,732,873,23,943,242,270,9,83,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,3.8880000000000017,95.59,394.5679869680324,1,3HUC_G97
actives_best/mini_3i06_model0_chainA_QL2_altA_resi220__chainA_altA.pdb,-0.0485548780847246,558.3400000000001,0.5536927929229405,0.4463072070770595,-18.014147760284573,-25.02008317542436,4.683071654328984,8.437735982362028,-1.3624948457686514,0.0,0.0,1.4022642589136542,0.0,0.013931,7.0,30,51,52,3,33,33,0,0,0,0,-78208.86717759375,0,12,1787,536,608,47,703,204,234,27,0,0,0,0,338,95,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,6,1,2.739680000000001,79.42000000000002,322.7057813025733,1,3I06_QL2
actives_best/mini_3i7b_model0_chainA_BK1_resi701__chainA_altB.pdb,-0.2233328598139461,753.6000000000022,0.7620645337555948,0.2379354662444052,-34.31879211801879,-37.9358088547092,13.28224466569651,1.6648413082637037,-2.4656731259283333,-2.3329946912167543,0.0,20.836651006269328,1.0,-0.002457,5.0,0,367,16,0,68,3,0,0,0,0,-18979.1787613777,1,36,3700,890,996,42,863,235,267,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2105263157894736,5,1,3.7334000000000014,69.62,393.1135372894362,1,3I7B_BK1
actives_best/mini_3ig7_model0_chainA_EFP_resi999__chainA.pdb,-0.196231148097552,865.3999999999996,0.6289076405792348,0.3710923594207653,-31.51766656152199,-32.676963388940976,8.506611378101468,9.314432535390551,-7.439582840725166,-4.383136794076904,-1.587247563531447,29.86511219873942,3.0,0.0069649999999999,4.0,18,294,38,0,31,19,0,0,0,0,-291691.8494013319,3,22,3118,769,825,1,803,197,210,0,498,122,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,5,2,1.9125,85.25,444.3012095526098,1,3IG7_EFP
actives_best/mini_3ikd_model0_chainA_J9Z_resi501__chainA.pdb,-0.0926452253834793,720.6400000000003,0.5947744623692718,0.4052255376307282,-34.36382161348763,-29.13875992084093,5.636238119744803,9.933164190212269,-15.205232433393348,0.0,-2.877017027139132,2.9009837883565583,3.0,-0.001101,5.0,33,88,162,0,10,8,0,0,1,3,-339495.2372490335,2,21,2384,783,711,45,140,49,41,2,586,205,188,10,0,0,0,0,119,41,37,2,118,41,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,4,3,3.351700000000003,95.86,414.5125944322693,1,3IKD_J9Z
actives_best/mini_3in3_model0_chainA_472_resi1__chainA.pdb,-0.1830796130126184,775.1000000000004,0.5633935887032082,0.4366064112967917,-24.55537683815805,-27.792773318333275,6.007329370782941,7.04996985800085,-4.119371840830127,0.0,-3.444085422048495,13.822668984454523,2.0,-0.012664,2.0,0,173,101,0,1,50,0,0,0,0,-36639.90638897085,2,28,3664,959,1079,4,939,245,272,2,160,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,1,2.1739000000000006,84.47,409.250435821842,1,3IN3_472
actives_best/mini_3inj_model0_chainA_BXB_resi1001__chainA_altA.pdb,-0.1252049723953141,598.6000000000022,0.8006138276597101,0.1993861723402899,-28.42893634361849,-27.339955978712624,4.325064335498723,-0.5405894573736987,-2.349325690310593,-1.6517616031460136,0.0,3.786080549521992,1.0,0.006861,3.0,113,0,140,0,0,21,0,0,0,0,-53872.09095760681,1,29,2532,528,591,71,169,41,37,5,584,133,153,16,0,0,0,0,0,0,0,0,0,0,0,0,295,62,64,10,0,0,0,0,0,0,0,0,0.1333333333333333,3,1,3.6521000000000017,47.56,319.9696941385216,1,3INJ_BXB
actives_best/mini_3inv_model0_chainA_C50_resi601__chainA.pdb,-0.241051090442236,797.7000000000007,0.8370523382744701,0.1629476617255298,-30.829200197199725,-29.71343613475892,8.556492387761296,3.043430696953237,-4.441954422066601,-1.0214480101631978,-1.6946292833523984,48.96178978964031,2.0,-0.0076559999999999,4.0,164,44,115,5,10,0,0,0,0,0,89437.66665130705,2,27,2605,637,621,36,1106,237,249,14,407,97,106,5,0,0,0,0,0,0,0,0,0,0,0,0,337,91,82,4,0,0,0,0,0,0,0,0,0.4285714285714285,7,2,2.375000000000001,98.46,403.5448397205828,1,3INV_C50
actives_best/mini_3iok_model0_chainA_1P6_resi1201__chainA_altA.pdb,-0.2294857097228646,767.4000000000015,0.7305365654381626,0.2694634345618374,-34.480681504323,-38.257611734281,10.695228349100605,5.114983496657032,-4.451074013322568,0.0,0.0,20.11681802506926,1.0,0.0079549999999999,7.0,0,271,57,0,54,32,0,0,0,0,-130151.2652786034,2,32,3235,861,948,36,1234,312,349,19,0,0,0,0,194,52,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,7,2,3.080700000000001,94.02,400.0140537349197,1,3IOK_1P6
actives_best/mini_3iph_model0_chainA_G11_resi361__chainA_altB.pdb,-0.1377011905606642,826.7999999999993,0.7352519982945578,0.2647480017054422,-41.914026562616414,-43.06279853091405,10.466996290628174,6.10879895188873,-6.737344385710799,-2.8552244999044945,-1.1809155059057943,15.3464616959859,3.0,0.0041939999999999,3.0,96,329,72,3,74,21,0,0,1,0,-52600.14181131071,3,37,4027,1030,1106,32,559,145,159,6,369,99,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3809523809523809,3,2,3.089020000000001,71.09,462.0106065802843,1,3IPH_G11
actives_best/mini_3ivc_model0_chainB_FG4_resi302__chainB_altC.pdb,-0.2419853782101912,905.7000000000008,0.585993676713887,0.4140063232861129,-32.32944001569217,-34.984715181383535,7.452311623554408,6.4820919562138215,-5.877380087290192,0.0,-2.729997893888388,10.75367966296014,2.0,0.01221,12.0,143,94,128,20,26,19,0,0,0,1,-100032.09037461008,3,28,3877,1074,976,34,188,55,50,2,1063,308,279,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,7,1,3.8377000000000026,90.9,437.91820713452125,1,3IVC_FG4
