name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA
actives_best/mini_2hha_model0_chainA_3TP_resi1000__chainA.pdb,-0.0783760947630098,711.8999999999978,0.5349847672479872,0.4650152327520128,-24.884806399944864,-30.926808090036506,7.251085077959374,11.362153899554867,-6.340325093055299,0.0,-4.393735381441346,6.404115237141936,3.0,0.005563,7.0,136,64,177,8,0,14,0,0,0,3,-169760.2649773819,4,33,2910,755,843,17,744,183,204,3,660,171,195,3,0,0,0,0,0,0,0,0,130,41,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4705882352941176,7,1,1.1933,119.39,462.5910603267548
actives_best/mini_2hwh_model0_chainB_RNA_resi960__chainB.pdb,-0.1033010240329443,718.3999999999978,0.7985025259711506,0.2014974740288494,-28.149001005263926,-27.556167939806077,8.376996892636157,1.276983281363755,-4.0174834237705,-1.0515430284205962,-1.637022924304759,43.93064961315228,2.0,-0.0145729999999999,5.0,217,0,113,20,0,10,0,0,0,0,-61144.16619212448,2,38,2569,720,602,25,246,76,64,2,529,153,132,5,0,0,0,0,0,0,0,0,272,87,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125,5,1,2.8452400000000013,88.74000000000001,400.5520441630152
actives_best/mini_2hwp_model0_chainB_DJK_resi1345__chainB.pdb,-0.2442370308404042,825.6000000000004,0.8254609087208169,0.174539091279183,-27.038693477755828,-26.767302765613067,6.229785026016543,0.2716344183868386,-1.4474766226433076,0.0,0.0,1.568582478601665,0.0,-0.0270559999999999,8.0,12,169,74,0,7,14,0,0,1,0,-20828.826317612853,0,23,2798,745,751,48,701,182,190,11,137,38,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,44,44,3,0,0,0,0,0.0,4,2,4.2604000000000015,66.91,339.5770046222383
actives_best/mini_2hxl_model0_chainA_422_resi324__chainA.pdb,-0.0655144422647637,752.3999999999996,0.7032969890683558,0.2967030109316441,-33.55031846021109,-31.469685243713457,7.457906746344008,8.46970539015706,-9.53319274438104,-3.801024713687994,-1.999510397305812,4.09053910264573,4.0,0.008112,2.0,0,250,27,0,49,19,0,0,0,0,-127462.63441349396,5,25,3070,769,983,17,866,221,279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3043478260869565,4,3,3.753580000000001,97.52,462.08661266835225
actives_best/mini_2hxm_model0_chainA_302_resi401__chainA.pdb,-0.0563317884405663,653.0,0.5521286926144615,0.4478713073855385,-29.095953472132464,-31.0616520758731,3.3230602516088084,20.040279440706627,-9.988590708156607,-4.559081731494231,-5.837387998594842,9.185011165242544,6.0,0.0090110000000001,2.0,41,105,140,10,10,20,0,0,1,0,-197860.1447934585,6,25,2298,635,580,6,723,192,173,3,939,249,239,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333333333333333,8,3,0.1625999999999998,146.2,378.4340317224525
actives_best/mini_2hxq_model0_chainA_373_resi324__chainA.pdb,-0.0681175421845929,753.2999999999993,0.6611979696722953,0.3388020303277047,-29.519856829878904,-29.63079627876596,6.549835229615155,4.917218551959877,-5.675645193687046,-3.2447307519316624,0.0,7.242018595764841,2.0,-0.009655,1.0,0,256,30,0,40,12,0,0,0,0,-85461.95752664271,2,27,3356,845,1054,18,478,115,150,2,172,42,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2916666666666667,3,3,3.847100000000001,77.91,472.8753654909266
actives_best/mini_2hxz_model0_chainA_H7J_resi811__chainA_altA.pdb,-0.0461194554523667,705.3099999999995,0.6388640882427301,0.3611359117572698,-30.78682824040516,-33.79466572366414,7.645916258450939,9.114400321170592,-6.233786656943096,-1.0920161795375805,-1.6064025739445498,7.774450376632236,2.0,0.007669,6.0,52,58,138,2,51,74,0,0,0,0,-17886.645539769626,4,24,2778,849,847,63,603,181,184,15,275,87,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714285714285,5,1,3.675600000000003,76.88,511.639546094644
actives_best/mini_2ihq_model0_chainA_LG7_resi90__chainA.pdb,-0.18434124787096,673.3999999999996,0.845675661507204,0.154324338492796,-31.324879510009,-36.28214386035825,6.884950609170801,3.56694363429142,-1.9087163902931932,0.0,-0.9619820551966498,1.4180876523805148,1.0,0.0121259999999999,4.0,333,0,41,34,0,1,0,0,0,0,3339.474865222808,1,27,3940,912,888,118,710,155,154,22,707,162,154,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2352941176470588,4,1,1.6132799999999998,84.64,342.72269616629086
actives_best/mini_2ijn_model0_chainA_221_resi9366__chainA.pdb,-0.0899538837497504,607.3999999999978,0.6502563285130322,0.3497436714869678,-18.605736540187763,-21.12715981653173,2.7511785279625656,1.9477797429744896,-0.3598992272161467,0.0,0.0,10.4408748586426,0.0,-0.0055239999999999,5.0,42,55,125,0,2,8,0,0,0,0,-76737.39399437256,0,11,1988,598,643,26,450,139,149,7,153,50,55,3,1089,305,332,13,0,0,0,0,158,48,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,4,3,3.0170800000000013,78.91,340.2313459220048
actives_best/mini_2ikj_model0_chainA_393_resi600__chainA_altA.pdb,-0.1663067263547823,745.3999999999996,0.7752415361610042,0.2247584638389957,-35.67208761341658,-38.98694482384394,7.722453987986455,3.902149449650096,-1.100219230878679,0.0,-2.088065249652601,2.8731869887702337,2.0,0.0171049999999999,6.0,0,10,398,0,0,16,0,0,0,1,-1182.8914538427323,2,51,3141,713,666,48,406,96,88,6,1204,280,274,19,0,0,0,0,0,0,0,0,0,0,0,0,164,39,40,3,0,0,0,0,0,0,0,0,0.125,5,3,2.5330000000000004,115.94000000000004,383.6786969591483
actives_best/mini_2in6_model0_chainA_839_resi901__chainA.pdb,-0.2313149784957153,863.7999999999993,0.7002409117691154,0.2997590882308846,-40.2301867423393,-37.54675907468686,8.38021996082955,7.517215247658214,-9.94596779647202,-5.871566202924456,0.0,10.517554998429588,4.0,0.0089859999999999,0.0,4,293,55,0,38,24,0,0,0,0,-46376.58003380704,4,43,4057,1093,1257,37,365,99,113,3,773,213,241,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869565217391304,6,3,3.525400000000002,108.63,440.716545204519
actives_best/mini_2iwx_model0_chainA_M1S_resi1215__chainA_altA.pdb,-0.1389324807735421,655.5,0.7198015604106331,0.2801984395893668,-21.127841422518813,-26.9145420145785,10.680825656858246,3.79706348591651,-3.8506123565356343,0.0,-0.2872866190363758,2.2763384436059413,1.0,0.00797,6.0,163,100,37,19,5,0,0,0,0,0,142549.77114302688,1,15,3070,790,970,18,0,0,0,0,959,243,289,5,0,0,0,0,0,0,0,0,0,0,0,0,210,50,59,2,0,0,0,0,0,0,0,0,0.4444444444444444,5,2,3.930000000000004,83.83,403.3334296635384
actives_best/mini_2izu_model0_chainA_P01_resi1335__chainA_altB.pdb,-0.164982936678244,833.6000000000004,0.7396323329254388,0.2603676670745611,-37.09352678788071,-38.11427026580327,11.064846667982636,0.0750023172649889,-2.0551058327861256,-1.7610597852304508,0.0,6.632020955554832,1.0,0.0002429999999999,7.0,2,299,102,0,61,12,0,0,0,0,11920.371125749196,1,26,3314,837,938,19,1178,291,330,6,146,33,48,2,0,0,0,0,0,0,0,0,0,0,0,0,148,36,42,0,0,0,0,0,0,0,0,0,0.4210526315789473,7,3,4.233000000000003,87.89,469.86276545442655
actives_best/mini_2jav_model0_chainA_5Z5_resi1280__chainA_altB.pdb,-0.1651040030400457,707.1000000000004,0.7602535025603798,0.2397464974396202,-26.49722055882603,-26.246762132224603,6.301159303102679,4.1706913905547935,-4.399582423711536,-3.440017718651454,0.0,5.226904422798556,2.0,-0.0075179999999999,2.0,9,220,25,0,35,6,0,0,0,0,-66668.9672053916,2,24,2882,686,794,44,477,114,135,8,290,69,85,5,0,0,0,0,0,0,0,0,0,0,0,0,198,49,55,3,0,0,0,0,0,0,0,0,0.1764705882352941,2,3,3.137240000000001,73.99000000000001,378.93064857348406
actives_best/mini_2jc6_model0_chainA_QPP_resi1314__chainA_altA.pdb,-0.1557998705992505,671.0,0.8499684868974862,0.1500315131025138,-30.64793189316488,-29.51843771850622,10.00634525362716,2.7098706023220984,-5.882160476176864,-2.491374714038585,0.0,6.680636093635017,2.0,0.000171,5.0,63,175,33,14,22,20,0,0,0,0,17010.61605600021,4,23,2838,732,819,23,856,210,247,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555555,4,2,4.071920000000002,66.49000000000001,360.36748439479874
actives_best/mini_2jdr_model0_chainA_L20_resi1480__chainA.pdb,-0.2221787616793142,853.0,0.7217525998017381,0.2782474001982619,-41.13864029322508,-41.61777727949925,13.29001629868526,5.6199845273067695,-8.818396481442164,-1.9355193981661143,-2.6277894902787367,6.299734800712364,3.0,0.007479,5.0,0,282,153,0,32,12,0,0,0,1,-153455.5785231351,5,29,4947,1076,1361,54,1002,220,286,12,187,41,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,4,3,4.363420000000001,92.61,487.7311675264151
actives_best/mini_2jj3_model0_chainB_JJ3_resi1501__chainB.pdb,-0.1978698459751897,752.3999999999996,0.8805176417969535,0.1194823582030465,-42.72193210924445,-38.34788949121139,11.537506950133944,-5.288598382986606,-3.1039715177064977,0.0,-2.2634736158050384,4.8581790063814765,2.0,0.020568,1.0,419,30,12,48,0,0,0,0,0,0,-151504.71872183017,2,28,4421,997,1013,155,0,0,0,0,850,188,187,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,2,4.261600000000004,58.92,406.6261955459704
actives_best/mini_2nta_model0_chainA_521_resi301__chainA.pdb,-0.1107146275831998,574.2000000000007,0.7213565528129913,0.2786434471870088,-19.10922257897562,-30.31036597215575,10.05194091301246,18.587862463917645,-10.70387523263787,-4.629796970485437,-0.96229603123804,7.52615575622641,6.0,0.0162089999999999,5.0,63,14,195,18,0,19,0,0,0,0,18430.547866490582,9,20,1470,508,462,21,360,112,102,4,553,172,167,8,0,0,0,0,0,0,0,0,317,103,99,5,148,49,45,2,0,0,0,0,0,0,0,0,0.0833333333333333,4,1,2.2495000000000003,66.48,311.7273850227246
actives_best/mini_2obj_model0_chainA_VRV_resi400__chainA.pdb,-0.2133189793531693,760.0,0.7264643542564766,0.2735356457435233,-23.88319917979504,-24.10273403632073,5.774562230849028,1.8076879829541213,-2.626781144057816,0.0,-1.3799334944260837,4.079103265703335,1.0,-0.0161299999999999,5.0,0,248,13,0,27,4,0,0,0,0,-95025.81462350512,1,22,3119,786,954,0,374,91,111,0,416,103,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,45,48,0,0,0,0,0,0.0,3,2,4.048680000000002,76.88,335.6504777441668
actives_best/mini_2ogz_model0_chainB_U1N_resi767__chainB.pdb,-0.1285444603059442,644.5999999999985,0.5965658078589062,0.4034341921410938,-23.13442475437205,-26.080888787427284,5.892463357054567,6.887638708626128,-4.864740796771457,-0.6777781298607408,-1.813681570634721,7.883804775569938,2.0,0.000727,1.0,138,0,147,17,1,5,0,0,0,1,49813.18789113074,2,30,3429,863,971,12,330,81,93,2,361,85,103,0,221,54,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,3,2,2.7182000000000004,72.19,415.3309820923282
actives_best/mini_2oh0_model0_chainE_2PY_resi351__chainE.pdb,-0.1818449865350961,832.5,0.6488831892003942,0.3511168107996058,-39.812831234985765,-37.683168296653776,7.928900328321959,7.225291004668179,-6.576401560184081,-1.9967958320277148,-3.246800254698797,3.0317360187724365,3.0,-0.005952,4.0,0,215,131,0,57,37,0,0,0,0,-189572.7962095561,4,36,4134,945,1203,51,922,222,277,9,187,39,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739130434782608,5,2,3.596700000000001,89.17999999999999,455.6029037932949
actives_best/mini_2oj9_model0_chainA_BMI_resi301__chainA.pdb,-0.1587426233870597,757.5,0.7078188046918237,0.2921811953081763,-31.25590388303812,-35.18291387799263,9.443431896027503,7.192565950850621,-3.796449398932623,-3.734103463415124,0.0,7.021216333743659,2.0,0.0016599999999999,9.0,16,250,66,0,54,14,0,0,0,0,19933.51673569534,2,25,3641,930,1124,104,1164,299,357,33,176,48,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,6,3,3.419420000000001,104.28,453.69073027066617
actives_best/mini_2ojf_model0_chainE_4PY_resi1000__chainE.pdb,-0.1793828685303633,848.2000000000007,0.725918847362491,0.274081152637509,-37.43135681965839,-34.903965767164664,9.019788667214923,1.0891741655775604,-4.375127388707369,0.0,-1.9823428901174796,2.4144417202917468,1.0,-0.0003259999999999,6.0,0,294,43,0,66,3,0,0,0,0,-121094.28930150646,2,34,3926,917,1146,48,1143,264,336,9,172,40,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2272727272727272,7,1,2.5721000000000007,97.58,442.2126123545268
actives_best/mini_2oph_model0_chainA_277_resi1001__chainA.pdb,-0.137605199265604,741.0999999999985,0.4159316107570988,0.5840683892429012,-23.06799843238491,-26.56021001370937,6.066929940189766,9.229621375565785,-6.417389768030489,0.0,-3.43603551745079,7.057945177349798,2.0,-0.0018519999999999,4.0,118,8,219,13,0,2,0,0,0,3,179914.20518117008,3,21,2926,768,817,15,541,138,154,2,333,88,91,3,211,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8823529411764706,3,1,1.5572999999999992,66.64,434.66667162962295
actives_best/mini_2ot1_model0_chainB_N3P_resi3002__chainB_altB.pdb,-0.0537910692427556,616.1999999999989,0.55451243197684,0.4454875680231601,-17.685433200878037,-22.915653439343718,2.825748317941816,10.961017339875523,-3.506683881246545,-1.0323802344311162,0.0,5.116786323613142,1.0,-0.0105929999999999,1.0,129,20,72,9,3,8,0,0,0,0,-35073.87823290712,1,28,2221,732,662,0,117,40,36,0,770,232,226,0,0,0,0,0,163,48,45,0,0,0,0,0,88,32,26,0,0,0,0,0,0,0,0,0,0.0,5,3,4.217000000000003,95.86,375.8424908495067
actives_best/mini_2p33_model0_chainA_J07_resi507__chainA.pdb,-0.1175505128396603,760.7999999999993,0.7397336391908399,0.2602663608091601,-34.87675805607137,-32.40792016547721,8.092823113177019,5.073085138310944,-6.077846177590004,-5.48508704421225,0.0,29.0943155413633,3.0,0.0034659999999999,3.0,17,213,35,0,74,0,0,0,0,0,-40147.61913993707,3,20,2905,794,859,75,874,243,258,23,107,26,32,3,0,0,0,0,0,0,0,0,0,0,0,0,196,52,54,4,0,0,0,0,0,0,0,0,0.35,4,3,3.884100000000002,85.94,464.81640219093816
actives_best/mini_2pdg_model0_chainA_47D_resi600__chainA_altA.pdb,-0.166405761739224,667.5,0.7931863035520257,0.2068136964479743,-35.21375156891179,-36.2654701113388,8.445825114699517,3.23350154002037,-2.929039444022578,-2.0897784783744697,-2.199530070252159,6.874749992895492,3.0,0.0151669999999999,4.0,0,13,350,0,0,12,0,0,0,1,49908.62626337023,3,44,2810,634,611,42,578,120,122,9,800,182,174,13,0,0,0,0,0,0,0,0,217,46,42,3,201,51,50,3,0,0,0,0,0,0,0,0,0.1428571428571428,8,1,1.4059999999999997,94.19,337.1735299881207
actives_best/mini_2pip_model0_chainL_K10_resi936__chainL.pdb,-0.0451542983031949,583.0,0.9089555461310048,0.0910444538689953,-18.796549566646437,-19.819481301824453,7.34860339866907,-2.5099646199980725,-0.0269095273615675,0.0,0.0,12.224000592135573,0.0,0.007889,0.0,257,0,2,6,0,0,0,0,0,0,21058.609697730568,0,15,2130,525,536,42,721,176,186,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,5,1,3.3711400000000022,69.62,409.9347518054453
actives_best/mini_2pks_model0_chainC_G44_resi101__chainC.pdb,-0.0331756313900057,641.0199999999995,0.6507873045816365,0.3492126954183635,-20.56312135924549,-26.85974151423653,4.868755863833314,11.304518903626786,-2.2467467235565834,0.0,-1.0261298171931663,18.30786833494348,1.0,0.0205039999999999,9.0,0,25,177,0,9,65,0,0,0,0,-136613.16686408088,1,31,1943,516,634,47,502,129,167,13,62,18,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,4,3,3.517190000000001,91.86,426.51341670198775
actives_best/mini_2pu2_model0_chainB_DK2_resi701__chainB_altB.pdb,-0.1147189088102471,651.5,0.5084754333353992,0.4915245666646007,-18.218639334290856,-20.47065855335768,1.995515679031655,8.960494596961325,-4.744422225802623,-1.4681675232385984,-2.380358326705206,3.872128734538877,5.0,0.0011949999999999,3.0,57,22,129,1,18,8,0,0,0,0,27183.934881979018,4,16,2328,784,820,0,145,46,52,0,947,302,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,7,3,1.3823,132.21,387.2909053364584
actives_best/mini_2pvh_model0_chainA_P19_resi501__chainA.pdb,-0.1969638731894438,710.8000000000011,0.7358551731967864,0.2641448268032135,-25.063123404876933,-29.331839263014672,6.739976616587228,2.497359999847049,-1.3988278934059508,0.0,0.0,9.699732331725778,0.0,0.001143,3.0,0,221,56,0,17,9,0,0,0,0,21240.83273401705,1,23,3000,806,818,25,1180,319,332,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,3.611500000000001,67.14,356.1798870769434
actives_best/mini_2pvj_model0_chainA_P44_resi501__chainA.pdb,-0.2207048768048389,819.6000000000004,0.6604784223749093,0.3395215776250907,-24.088903616176022,-35.84492901327121,6.686637273220924,10.688780413458971,-3.1093906137482463,0.0,0.0,5.24827854800809,0.0,0.0047379999999999,4.0,0,236,88,0,21,24,0,0,0,0,28552.04955385912,2,22,3231,886,882,28,1367,366,387,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789,7,2,3.7317800000000014,90.93,424.153425293265
actives_best/mini_2pvk_model0_chainA_P45_resi501__chainA_altA.pdb,-0.1990835957342189,821.8999999999996,0.6881053383812994,0.3118946616187006,-25.250554499986837,-35.4611731710329,7.221585739115312,9.89294769116691,-3.593176115923597,0.0,0.0,7.420440297141007,0.0,0.012229,5.0,0,228,80,0,19,14,0,0,0,0,64180.93195948818,1,21,3208,869,885,28,1348,360,386,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,33,36,2,0,0,0,0,0,0,0,0,0.0526315789473684,7,2,4.005080000000002,90.93,403.5664923340335
actives_best/mini_2pvl_model0_chainA_P55_resi501__chainA.pdb,-0.2507363994195692,864.0,0.6857373381151325,0.3142626618848675,-23.150833163777293,-33.39615914695992,7.145200664579079,6.726657326017175,-0.4662678932550079,0.0,0.0,5.847309988260884,0.0,0.0008879999999999,4.0,0,231,68,0,15,19,0,0,0,0,-6251.825024374113,0,21,3180,835,886,26,1550,412,424,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,8,1,1.88148,85.38,424.55205391510975
actives_best/mini_2pvn_model0_chainA_P63_resi501__chainA.pdb,-0.2230487375299388,858.0,0.6858477351724034,0.3141522648275966,-27.60716472992965,-39.56436389199416,9.235460129027617,12.300182265062176,-4.847528392645359,0.0,-0.8672829032450906,15.303764228772868,2.0,0.017294,3.0,0,273,80,0,22,30,0,0,0,0,-112145.76991160534,4,21,3528,945,959,29,1527,414,410,14,216,56,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,8,3,3.441580000000001,120.03,433.1873899063932
actives_best/mini_2q0u_model0_chainA_LAB_resi401__chainA_altA.pdb,-0.21446036313771,835.6999999999989,0.5960321626034021,0.4039678373965979,-24.036391587383832,-31.08170034964041,5.585183829597668,11.263284741624377,-2.8710424448588583,0.0,-2.262491175612972,4.337731805964672,1.0,-0.017874,3.0,128,174,74,4,2,13,0,0,0,0,91335.52153078908,1,26,2772,861,907,7,148,48,53,2,738,233,250,5,0,0,0,0,0,0,0,0,151,42,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6,2,3.3034000000000026,84.86000000000001,462.2150259073373
actives_best/mini_2q70_model0_chainA_DC8_resi50__chainA.pdb,-0.204005163038577,702.5,0.8737931085065481,0.1262068914934518,-41.60065866396627,-31.363269293989102,6.836640466725783,-4.012564512431254,-6.046179754607692,0.0,-4.037107767444084,4.095696248113128,3.0,0.011158,0.0,325,0,31,17,0,0,0,0,0,0,-191996.32821337756,4,17,3788,888,886,124,0,0,0,0,631,146,148,21,361,81,93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,3,2,4.360400000000004,49.69,356.90257534779647
actives_best/mini_2qc6_model0_chainA_G12_resi1__chainA.pdb,-0.1883700677484225,537.5,0.9067687793904434,0.0932312206095565,-21.63091173293742,-23.926914375884053,8.731673887199861,-3.68695601802915,0.3760718095705897,0.0,0.0,3.263902733062581,0.0,0.0052979999999999,5.0,0,215,37,0,2,8,0,0,0,0,23430.08178988506,0,27,2041,516,554,20,0,0,0,0,610,157,162,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,96,104,3,0,0,0,0,0.1,3,1,3.3320200000000013,50.44,217.2462585778676
actives_best/mini_2qg2_model0_chainA_A91_resi300__chainA.pdb,-0.2014253886054937,815.3999999999996,0.7280375737439119,0.2719624262560881,-32.41772930984689,-35.31859094410811,7.657212274581809,4.905250107344273,-2.490060617434437,0.0,-0.8232118507888053,7.622438774454992,1.0,0.0035749999999999,10.0,114,125,122,16,11,3,0,0,0,0,-24725.567321185947,0,41,3390,794,985,35,1045,246,298,10,444,102,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,7,2,1.2654199999999998,98.97,377.9019816232793
actives_best/mini_2qgt_model0_chainA_EED_resi701__chainA_altB.pdb,-0.1944130509557271,706.6000000000004,0.8478891521230525,0.1521108478769475,-37.74807639483947,-35.16034142601757,6.639598663525192,-3.716758059192216,-2.516726238404658,0.0,0.0,3.9831084138766206,1.0,0.042938,4.0,428,31,0,35,0,0,0,0,0,0,-84163.99099963228,1,20,4597,1054,1024,143,0,0,0,0,678,157,150,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3,2,3.481700000000002,49.69,412.194443914552
actives_best/mini_2qoh_model0_chainA_P3Y_resi1__chainA.pdb,-0.1297101898261532,772.3999999999996,0.753660726965082,0.246339273034918,-55.49296516402774,-43.54299897787314,8.89022238613859,1.9312632967767056,-9.628538013908042,-6.089724444927271,-3.6591798810703535,20.91407196564648,5.0,0.0179989999999999,1.0,0,320,165,0,26,37,0,0,0,0,-154284.69946615057,5,45,4122,1050,1202,49,683,173,199,9,336,90,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363636363636363,4,1,4.002300000000004,71.11,441.1918835664615
actives_best/mini_2qr9_model0_chainA_HZ3_resi1__chainA_altA.pdb,-0.2039600656398676,818.5,0.9200142703295758,0.0799857296704241,-37.77079959683687,-40.51794423275624,14.885623198559244,-3.2958129695580283,-1.2587931495713178,0.0,0.0,34.786120686197904,1.0,0.0078489999999999,6.0,445,7,49,36,0,3,0,0,0,0,14301.327515023964,1,34,4839,1069,1083,161,0,0,0,0,1470,322,344,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,7,2,2.4322,102.29,460.4351642589999
actives_best/mini_2qzo_model0_chainB_KN1_resi1__chainB_altA.pdb,-0.1962727712777878,707.6999999999989,0.8698567371859733,0.1301432628140267,-41.54932515859696,-33.55372507196057,6.2058777087794965,-4.468423070409244,-3.9302549471647694,0.0,-3.2326325716788133,2.1879047542246526,2.0,0.0172299999999999,4.0,320,2,31,29,0,0,0,0,0,0,-161870.38762626334,2,20,3942,891,874,122,476,110,115,16,463,102,99,10,664,142,148,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,4,2,4.319300000000003,58.28,357.01615931830787
actives_best/mini_2qzr_model0_chainA_S79_resi500__chainA.pdb,-0.1231656542215553,730.3999999999996,0.5488662775384829,0.451133722461517,-29.929711414932285,-35.76143312119848,5.872682323494473,21.004806204251054,-8.079131947803944,-2.5433493714771487,-8.374206765969241,6.643520267386821,6.0,0.0101549999999999,11.0,142,88,98,4,3,35,0,0,1,0,-139140.50585860937,6,27,3159,820,976,88,1174,294,358,30,199,49,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,5,4,3.1469000000000005,112.48,397.1579236490098
actives_best/mini_2r0g_model0_chainB_7CK_resi1357__chainB.pdb,-0.2524753618947348,781.7000000000007,0.7127629156360191,0.2872370843639809,-29.797900094590204,-33.9634694320157,6.376024424541356,14.021857568468477,-8.272520561064766,0.0,-3.038628211730469,4.349432496294942,4.0,0.01719,3.0,42,148,155,1,0,37,0,0,0,2,-138941.45295886474,5,40,4305,1199,1113,16,613,174,153,2,608,169,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,5,4.840700000000003,104.9,362.8136747905812
actives_best/mini_2r9w_model0_chainB_23C_resi2__chainB_altA.pdb,-0.0934726230047142,649.9000000000015,0.581605050234115,0.418394949765885,-23.51958437286669,-22.864122887709986,4.655164750369067,8.231276946110711,-5.329668877172821,-4.691075433600048,-1.7760810968760907,5.311540072534526,4.0,0.0014459999999999,2.0,41,31,155,1,28,6,0,0,0,0,-194114.4965668832,5,24,2702,913,967,0,144,45,54,0,868,275,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,6,2,2.8299000000000003,111.98000000000002,423.0016719036314
