name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA
decoys_minimizations_2/mini_3t42_model0_chainA_3T4_resi317__chainA_altB_hits_1_decoy_3T4_22_110.pdb,-0.1802800630469268,581.8000000000011,0.8045506187362501,0.1954493812637499,-28.660080671826226,-29.54503188483295,7.332664714103089,2.0118397073129017,-4.449055156529312,0.0,-0.7511990664252224,8.166805445955836,1.0,0.0061309999999999,4.0,0,20,305,0,0,6,0,0,0,1,83404.91943921357,1,46,3017,692,674,45,0,0,0,0,634,142,138,9,0,0,0,0,0,0,0,0,206,45,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666666,3,1,3.2462000000000018,54.37,305.5781606408205
decoys_minimizations_2/mini_3t42_model0_chainA_3T4_resi317__chainA_altB_hits_1_decoy_3T4_26_107.pdb,-0.1554736227186273,666.5,0.8564110721964697,0.1435889278035302,-26.43667645990456,-32.600349459238714,9.675319292875995,9.135152711306546,-6.754392626955564,-2.0460013207784584,0.0,8.61179866031527,1.0,0.012718,6.0,0,18,288,0,0,19,0,0,0,0,-33709.260445844935,1,18,2720,616,577,42,569,121,126,9,716,164,152,12,0,0,0,0,0,0,0,0,375,75,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,2,1.8605999999999996,109.25,371.67281613878913
decoys_minimizations_2/mini_3t64_model0_chainB_DU3_resi201__chainB_altA_hits_1_decoy_DU3_14_43.pdb,0.0116887912122437,497.2600000000002,0.7466668405112469,0.2533331594887532,-18.23768269336153,-18.09297512355556,4.847293061514023,-2.860402059469834,0.2475833029572243,0.0,0.0,3.0595681876448677,0.0,0.0070299999999999,8.0,0,195,41,0,26,0,0,0,0,0,25556.99326678661,0,22,2106,466,526,0,86,19,23,0,93,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1,2,2.246,24.67,405.2823116022189
decoys_minimizations_2/mini_3t64_model0_chainB_DU3_resi201__chainB_altA_hits_1_decoy_DU3_23_137.pdb,0.0410011297937894,512.710000000001,0.6871616270216196,0.3128383729783803,-14.511267981829576,-16.791864098982956,4.2391277875950095,-1.2682501702636273,0.7102320229007262,0.0,0.0,3.605264617484961,0.0,0.0216359999999999,4.0,0,175,27,0,27,0,0,0,1,0,54395.29411186895,0,20,1899,420,454,0,141,34,36,0,118,27,28,0,0,0,0,0,0,0,0,0,129,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5882352941176471,2,2,1.4114199999999997,33.54,405.7487760477596
decoys_minimizations_2/mini_3t64_model0_chainB_DU3_resi201__chainB_altA_hits_1_decoy_DU3_25_3.pdb,-0.0063545833483495,505.8300000000008,0.5992196156385788,0.4007803843614211,-15.1956506931096,-14.831495992656071,3.248489017725717,0.989423745535305,-2.5789193521340508,0.0,-1.1113388997689049,2.1046041392528134,1.0,0.008298,2.0,0,139,41,0,19,0,0,0,0,0,-120372.08853104943,1,16,1717,370,406,0,501,107,126,0,68,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4666666666666667,3,4,0.4314000000000003,83.27000000000001,374.1197186274683
decoys_minimizations_2/mini_3ta4_model0_chainF_TO2_resi312__chainF_altB_chainE_hits_1_decoy_TO2_17_15.pdb,0.0969187012947397,422.9000000000015,0.7963724214830123,0.2036275785169876,-11.310071633478856,-13.754403775776154,2.2391773296017163,2.185977142043612,-0.1087387085465252,0.0,0.0,0.986775738403481,0.0,0.004963,2.0,59,0,60,6,0,7,0,0,0,0,50439.64577649223,0,14,1307,444,534,22,238,78,103,5,80,29,34,2,156,54,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588235294,3,1,2.8805000000000005,54.88,349.83129748867566
decoys_minimizations_2/mini_3ta4_model0_chainF_TO2_resi312__chainF_altB_chainE_hits_1_decoy_TO2_19_186.pdb,0.074596548125273,493.2000000000007,0.8129459432163082,0.1870540567836917,-11.185120812033574,-12.31988051661665,2.5539654443210797,1.743666894460148,-1.148478721157744,0.0,0.0,6.551567838974087,0.0,-0.0046809999999999,0.0,72,0,55,8,0,1,0,0,0,0,-105235.0078119668,0,9,1220,410,493,23,69,22,30,2,238,84,93,5,0,0,0,0,0,0,0,0,0,0,0,0,181,52,68,3,0,0,0,0,0,0,0,0,0.25,4,2,3.853800000000003,50.72,373.6492991835072
decoys_minimizations_2/mini_3ta4_model0_chainF_TO2_resi312__chainF_altB_chainE_hits_1_decoy_TO2_6_74.pdb,0.2342150643104629,302.3999999999978,0.7269721117702533,0.2730278882297466,-5.148274861796608,-5.269271776740425,1.4740742002318257,-0.1383987870722194,-0.1446560452392304,0.0,0.0,14.6514818277549,0.0,-0.0021049999999999,0.0,25,0,41,2,0,2,0,0,0,0,-11441.264683052084,0,3,1052,351,427,20,121,39,54,2,73,26,33,2,0,0,0,0,0,0,0,0,63,20,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,1,4.353480000000005,65.61,398.5639420962892
decoys_minimizations_2/mini_3th8_model0_chainB_TH9_resi289__chainB_hits_1_decoy_TH9_12_90.pdb,-0.2011902183270297,757.5,0.7845382280243592,0.2154617719756408,-16.51149906216233,-16.346942995528707,4.393927079872924,3.210705674955875,-2.960650173566876,0.0,0.0,0.6640623709157178,0.0,-0.0492059999999999,5.0,127,52,21,7,2,0,0,0,0,2,-84930.5186065117,0,10,2100,574,533,13,155,45,43,1,761,215,185,5,0,0,0,0,0,0,0,0,152,47,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,5,2,1.6195999999999997,92.7,352.0877036655185
decoys_minimizations_2/mini_3th8_model0_chainB_TH9_resi289__chainB_hits_1_decoy_TH9_21_268.pdb,-0.2046824791239021,655.6999999999989,0.6784802900231165,0.3215197099768835,-18.812423268018332,-19.256757398917443,3.1086043301303903,6.617542678864993,-3.8632359799418055,0.0,0.0,1.7948135861002688,0.0,-0.017342,5.0,109,45,44,14,13,0,0,0,0,2,100334.28364092912,0,10,1878,530,468,11,170,50,44,1,741,218,192,5,340,86,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,4,2,1.3277,84.86000000000001,293.9708930158641
decoys_minimizations_2/mini_3th8_model0_chainB_TH9_resi289__chainB_hits_1_decoy_TH9_25_144.pdb,-0.223135932622652,785.8000000000011,0.7285512357985316,0.2714487642014683,-19.19788857528817,-18.38646802896937,3.082108105700655,2.55083612533781,-2.5030544652190088,0.0,0.0,2.537691577714537,0.0,-0.0377129999999999,6.0,116,61,38,11,17,1,0,0,0,2,-113919.89981837192,0,14,2749,778,697,20,166,48,43,1,597,176,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,3,2,3.1267000000000005,75.63000000000001,408.2865076643228
decoys_minimizations_2/mini_3tjc_model0_chainA_0TP_resi1__chainA_hits_1_decoy_0TP_16_17.pdb,-0.2685830536809617,750.2999999999993,0.6144475598083221,0.3855524401916778,-20.120378682731825,-24.43289965571444,4.693874809928047,2.782230943410013,-0.0702887351942536,0.0,0.0,3.619074269907903,0.0,-0.035247,5.0,0,134,49,0,21,9,0,0,0,0,23468.29558480209,0,20,2436,681,719,25,352,93,101,5,875,226,249,8,0,0,0,0,0,0,0,0,0,0,0,0,187,47,52,3,0,0,0,0,0,0,0,0,0.0,5,1,3.077100000000001,92.11,300.140018545495
decoys_minimizations_2/mini_3tjc_model0_chainA_0TP_resi1__chainA_hits_1_decoy_0TP_19_50.pdb,-0.2444664108229632,768.1999999999989,0.591599363764764,0.408400636235236,-23.0808459136382,-29.875457053077756,5.367480656792395,7.759158244660057,-1.597107336464319,0.0,0.0,3.2902780549909174,0.0,-0.01122,4.0,0,168,96,0,37,14,0,0,0,0,-154045.3748368124,1,30,2775,746,817,30,177,51,53,2,678,185,198,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,5,0,2.914620000000002,57.120000000000005,332.4866928079785
decoys_minimizations_2/mini_3tjc_model0_chainA_0TP_resi1__chainA_hits_1_decoy_0TP_21_76.pdb,-0.2748280967851264,781.7999999999993,0.5821458339728319,0.4178541660271681,-18.13081286345096,-25.410596911178345,3.592484599024885,7.744521325231972,-1.1543349358374826,0.0,0.0,8.137020528885209,0.0,-0.012843,6.0,0,144,86,0,24,4,0,0,0,0,69052.66975061424,2,19,2361,658,715,21,520,141,151,5,674,195,207,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,4,2,2.2071199999999997,91.53,334.83646583299594
decoys_minimizations_2/mini_3tp0_model0_chainA_FO5_resi217__chainA_hits_1_decoy_FO5_12_299.pdb,-0.1953347729252752,820.4699999999993,0.7767196434992448,0.2232803565007551,-39.001828005859466,-40.669985552972776,14.221685102863631,-1.3503937530828125,-1.8278832103982268,0.0,-1.3964753388405633,4.894370097838478,1.0,0.0276739999999999,5.0,432,0,1,38,0,5,0,0,0,0,26938.744559602448,3,39,3470,794,885,26,980,209,229,9,247,56,56,3,0,0,0,0,0,0,0,0,250,58,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4705882352941176,5,1,3.593600000000001,59.81,415.56441271376457
decoys_minimizations_2/mini_3tp0_model0_chainA_FO5_resi217__chainA_hits_1_decoy_FO5_21_67.pdb,-0.1799604371129775,764.4700000000012,0.7690196473702057,0.2309803526297943,-34.3642248226264,-41.775571771797786,15.732029777450748,2.284076150955457,-1.853089592651827,0.0,-1.3835477011326276,0.640690044325656,1.0,0.0281079999999999,7.0,451,0,0,53,0,0,0,0,0,0,-91373.15138461678,1,46,3670,834,876,30,668,154,166,5,832,195,201,7,249,54,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,1,1.1236,71.11,405.0949572984095
decoys_minimizations_2/mini_3tp0_model0_chainA_FO5_resi217__chainA_hits_1_decoy_FO5_28_282.pdb,-0.2060652626181105,820.6299999999992,0.7404027538663321,0.2595972461336678,-31.40666795907606,-38.63659704803376,11.779836536367585,0.7188687462212329,0.7111041458553586,0.0,0.0,-0.6397302499296573,0.0,0.0208129999999999,8.0,392,0,0,30,0,8,0,0,0,0,24024.034403793303,0,43,3727,846,917,30,785,187,200,6,242,51,52,2,0,0,0,0,0,0,0,0,239,49,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,4,1,2.8032000000000004,48.470000000000006,401.4869917589109
decoys_minimizations_2/mini_3tuh_model0_chainB_TUH_resi2__chainB_hits_1_decoy_TUH_22_45.pdb,-0.1640208797800986,593.2999999999993,0.6420403114672314,0.3579596885327686,-14.68703349998043,-22.25792573670537,4.7083528336039535,4.99282287799349,0.7613262958638529,0.0,0.0,11.585256727028646,0.0,0.006038,1.0,110,41,26,21,3,0,0,0,1,0,93569.83122836742,1,7,1740,464,582,13,1229,302,370,12,0,0,0,0,0,0,0,0,0,0,0,0,186,51,60,2,318,87,107,2,0,0,0,0,0,0,0,0,0.1,7,1,2.2387,74.03,289.68022948246943
decoys_minimizations_2/mini_3tuh_model0_chainB_TUH_resi2__chainB_hits_1_decoy_TUH_4_3.pdb,-0.1854453907251261,645.0,0.6702505934779531,0.3297494065220468,-18.22355783542332,-22.918129629525534,3.503970433455408,8.750269967372105,-2.8627991965214505,0.0,-2.2156290266363783,7.981979216287522,1.0,0.0116119999999999,8.0,101,71,46,10,0,12,0,0,0,0,68264.93939922699,2,14,2655,666,831,22,379,96,121,4,397,92,119,4,0,0,0,0,0,0,0,0,195,56,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,4,1,2.31578,76.11,315.7908157690701
decoys_minimizations_2/mini_3tuh_model0_chainB_TUH_resi2__chainB_hits_1_decoy_TUH_6_5.pdb,-0.2369519287479369,789.6999999999989,0.6487201353779479,0.3512798646220521,-16.370922761606096,-22.453329760305,5.7080059223987405,4.620541953587008,-0.3363054785727399,0.0,0.0,8.968763839379232,0.0,-0.0116809999999999,9.0,128,52,51,14,4,2,0,0,0,0,129272.7335530612,1,11,3007,780,966,24,518,134,160,4,644,170,217,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,7,1,1.303979999999999,97.37,378.3529107922966
decoys_minimizations_2/mini_3tzm_model0_chainA_085_resi1__chainA_altA_hits_1_decoy_085_13_22.pdb,-0.2633373247509354,896.3000000000011,0.7010720168838397,0.2989279831161603,-21.686331938458693,-26.850657666073857,6.327149588345151,4.640796245871343,-1.5701569799373374,0.0,-1.362793670201384,-1.2532695527627926,1.0,-0.014095,13.0,1,231,86,0,26,9,0,0,0,0,111879.56555841803,1,23,3263,890,960,14,189,55,57,1,775,206,222,3,0,0,0,0,0,0,0,0,176,52,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,1,3.674400000000002,64.63000000000001,397.8546849338381
decoys_minimizations_2/mini_3tzm_model0_chainA_085_resi1__chainA_altA_hits_1_decoy_085_14_62.pdb,-0.2369576647536262,860.6000000000004,0.7339698212959659,0.2660301787040341,-25.921648822858515,-33.00541665644823,6.663948616492519,5.472305508286581,-0.712420229346435,0.0,0.0,18.44778476510276,0.0,-0.0007789999999999,11.0,14,257,81,0,32,12,0,0,1,0,121281.43134038502,0,25,4029,1105,1149,18,408,109,120,2,576,159,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,3,2,3.997620000000002,71.34,423.1988449919323
decoys_minimizations_2/mini_3tzm_model0_chainA_085_resi1__chainA_altA_hits_1_decoy_085_8_18.pdb,-0.201289026548993,775.7000000000007,0.7342508793224095,0.2657491206775905,-23.66283107714673,-31.13308263674594,7.820699843160867,3.849883760617104,0.8651818072286233,0.0,0.0,0.2304412780395509,0.0,-0.005452,9.0,6,290,45,0,44,12,0,0,0,0,-70051.35365088384,0,31,4252,1110,1196,22,379,98,116,2,198,54,52,1,216,60,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545454,2,1,4.909600000000002,32.34,409.28290542824016
decoys_minimizations_2/mini_3u2o_model0_chainA_03U_resi1__chainA_altA_hits_1_decoy_03U_23_66.pdb,-0.2068994644968911,719.7000000000007,0.8684274791306367,0.1315725208693633,-26.01226632498708,-29.09013240202148,7.441975834552068,1.3582517827080665,-1.295016745514431,0.0,0.0,5.534012238958823,0.0,0.003707,2.0,240,66,39,23,0,0,0,0,0,0,45685.49935630044,0,29,2928,663,677,26,881,194,197,8,816,198,200,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2142857142857142,6,2,-0.0567200000000002,101.88,350.6212866015253
decoys_minimizations_2/mini_3u2o_model0_chainA_03U_resi1__chainA_altA_hits_1_decoy_03U_28_102.pdb,-0.2449950310253645,848.6000000000004,0.8120091310482487,0.1879908689517513,-28.18420202629636,-32.02251269687258,9.607164025799989,1.180526416044586,-2.515231672033906,0.0,0.0,4.59878087483652,0.0,0.0013589999999999,8.0,288,50,24,33,0,3,0,0,0,0,76641.94097613261,0,25,3820,894,904,32,214,49,51,2,647,140,160,6,0,0,0,0,0,0,0,0,0,0,0,0,166,39,42,2,0,0,0,0,0,0,0,0,0.2631578947368421,2,2,4.228940000000002,66.4,404.3724302607693
decoys_minimizations_2/mini_3u2o_model0_chainA_03U_resi1__chainA_altA_hits_1_decoy_03U_6_0.pdb,-0.2458929902515987,770.5,0.8292795659723216,0.1707204340276784,-29.201343446470105,-29.40203586873895,8.430154089445637,-0.9708253738783696,-2.489615270128752,0.0,-0.5658435657484802,1.910504897084904,1.0,-0.002394,1.0,276,10,28,20,0,0,0,0,0,0,-20171.041095807013,2,19,3249,732,743,31,1026,260,247,8,316,71,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,6,1,2.2660400000000003,85.30000000000001,369.6246149383744
decoys_minimizations_2/mini_3u8n_model0_chainS_09S_resi211__chainT_altA_chainS_altA_hits_1_decoy_09S_13_4.pdb,-0.1716048363801408,520.7999999999993,0.7541388806133391,0.2458611193866609,-23.226857231931263,-31.34196981559535,10.521647559674534,2.0525645363022704,-0.095153822068255,0.0,-0.6366903241586286,-0.1143463724511529,1.0,0.0162679999999999,5.0,0,167,164,0,19,13,0,0,3,0,46373.85012095186,2,34,2674,648,739,39,611,144,175,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,2,1,0.6182,32.74,286.60130807888936
decoys_minimizations_2/mini_3u8n_model0_chainS_09S_resi211__chainT_altA_chainS_altA_hits_1_decoy_09S_24_23.pdb,-0.1793889378825879,525.3999999999978,0.7676344942096941,0.2323655057903059,-24.23796810639942,-26.91556095116812,8.826831610273473,1.910036517173921,-4.339405972327086,0.0,0.0,5.9996994609326935,0.0,0.002209,9.0,0,121,147,0,19,18,0,0,4,0,-946.7117982510536,0,28,2084,512,576,30,426,98,114,6,211,55,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0.1861999999999996,38.73,256.86779479705046
decoys_minimizations_2/mini_3u8n_model0_chainS_09S_resi211__chainT_altA_chainS_altA_hits_1_decoy_09S_4_17.pdb,-0.1778034406839164,552.2999999999993,0.733724048942841,0.2662759510571589,-24.46965939156371,-29.532140461465588,9.26443025293014,2.7457629916384576,-2.0392877337844766,-1.4179098996978323,-0.4850536489199868,4.027862672749074,2.0,-0.0003569999999999,4.0,0,171,160,0,27,17,0,0,3,0,-8835.765203825684,3,30,2076,507,576,30,418,102,119,6,411,95,110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3,1,-0.4866999999999992,51.75,280.43139794556095
decoys_minimizations_2/mini_3uo4_model0_chainA_0C0_resi1__chainA_hits_1_decoy_0C0_11_155.pdb,-0.1946314145711056,748.2000000000007,0.7147776297383542,0.2852223702616457,-24.32164214196405,-24.64725397647408,5.946851394875921,-1.47576624376552,-0.789443437557054,0.0,0.0,19.21833112290239,0.0,-0.023641,2.0,7,163,56,0,18,18,0,0,0,0,-83540.58291586756,0,22,3280,889,870,0,150,40,38,0,150,42,41,0,0,0,0,0,0,0,0,0,117,33,31,0,113,32,30,0,0,0,0,0,0,0,0,0,0.0,2,1,5.782800000000003,21.26,356.2037017460296
decoys_minimizations_2/mini_3uo4_model0_chainA_0C0_resi1__chainA_hits_1_decoy_0C0_28_91.pdb,-0.172381929574704,678.9000000000015,0.755051002979922,0.2449489970200779,-23.08768874345856,-22.91030702562557,5.538946992488434,2.007173534781259,-2.587968115685612,-1.8891826964757712,0.0,2.813319982457464,1.0,-0.015167,4.0,9,144,74,0,13,16,0,0,0,0,61559.24597888556,1,15,2256,600,578,0,389,107,109,0,740,195,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,34,28,0,0,0,0,0,0.0769230769230769,4,2,1.8821,80.57000000000001,314.58736631301485
decoys_minimizations_2/mini_3uo4_model0_chainA_0C0_resi1__chainA_hits_1_decoy_0C0_29_239.pdb,-0.1738444326558081,652.8999999999996,0.7368620972821749,0.2631379027178251,-18.026869331350667,-16.392743476934584,5.37949385482159,-0.8717949649069396,-2.610389285687006,0.0,-3.552713678800501e-15,9.644747010047857,0.0,-0.017973,2.0,13,62,66,0,5,14,0,0,0,1,-154906.49120851478,0,9,2251,614,599,0,0,0,0,0,549,153,141,0,0,0,0,0,0,0,0,0,201,54,53,0,357,95,91,0,0,0,0,0,0,0,0,0,0.0769230769230769,4,1,3.7493000000000016,63.6,292.51367787865473
decoys_minimizations_2/mini_3uod_model0_chainA_0C3_resi1__chainA_hits_1_decoy_0C3_14_212.pdb,-0.1599001775365947,630.3999999999996,0.6244912586637511,0.3755087413362489,-16.993565213303555,-23.25766960133933,7.972980101104895,4.151489904920709,-1.5295398479770483,0.0,0.0,15.3506383189103,0.0,-0.0077839999999999,7.0,4,165,37,0,28,10,0,0,0,0,-475.744748201756,0,19,2687,741,723,0,378,103,102,0,527,146,142,0,0,0,0,0,0,0,0,0,0,0,0,0,116,33,27,0,0,0,0,0,0,0,0,0,0.0588235294117647,3,2,3.0993000000000013,67.42999999999999,350.3052489062614
decoys_minimizations_2/mini_3uod_model0_chainA_0C3_resi1__chainA_hits_1_decoy_0C3_19_5.pdb,-0.1953273692564938,721.8999999999996,0.6327870154196507,0.3672129845803494,-30.945843575817776,-29.92941792605143,8.065807548735847,0.8954271302884536,-3.717669811733344,0.0,-1.8592951672526468,8.720216152804817,1.0,-7.100000000004325e-05,4.0,9,229,46,0,26,15,0,0,0,2,-48877.99074568457,3,21,3014,815,797,0,323,86,88,0,410,108,104,0,0,0,0,0,0,0,0,0,192,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2352941176470588,5,1,3.134860000000001,72.19,375.6559326834375
decoys_minimizations_2/mini_3uod_model0_chainA_0C3_resi1__chainA_hits_1_decoy_0C3_26_0.pdb,-0.1807486827886544,628.6999999999989,0.605112182315126,0.394887817684874,-23.504143811431845,-24.649987653522203,6.487036546762965,2.3353351493055925,-4.190829823952868,0.0,0.0,-0.0080179532505876,0.0,-0.00941,2.0,14,172,31,0,28,4,0,0,0,0,3951.267228086508,3,24,2310,632,613,0,843,236,217,0,0,0,0,0,132,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2.5491,83.13999999999999,283.85593374014206
decoys_minimizations_2/mini_3uol_model0_chainA_0C7_resi2__chainA_hits_1_decoy_0C7_26_128.pdb,-0.2489881806601426,743.2000000000007,0.8450878004433978,0.1549121995566022,-28.661510469255063,-27.474825405316096,12.137296308446023,-2.19145972172214,-4.516242697898861,-1.486673118566351,0.0,4.569695956498549,1.0,-0.015398,5.0,2,167,123,0,17,26,0,0,0,0,17339.336322190935,2,26,3275,887,856,0,394,111,100,0,207,50,49,0,404,109,111,0,0,0,0,0,175,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,3,1,4.234600000000004,45.75,383.0293307877728
decoys_minimizations_2/mini_3uol_model0_chainA_0C7_resi2__chainA_hits_1_decoy_0C7_28_19.pdb,-0.2353072583543658,740.6000000000004,0.7337929847364936,0.2662070152635064,-26.14687008768556,-29.088669320403824,11.350075233528912,1.5750461196369088,-4.058455917148308,-1.7974987041165915,0.0,7.092157538127119,1.0,0.0144039999999999,4.0,15,258,29,0,30,18,0,0,0,1,-145988.3931495688,1,29,3191,842,803,0,0,0,0,0,1023,275,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1764705882352941,5,1,2.7266200000000005,85.97,335.1477341666362
decoys_minimizations_2/mini_3uol_model0_chainA_0C7_resi2__chainA_hits_1_decoy_0C7_29_45.pdb,-0.2011672259671246,623.8999999999996,0.6970574872045686,0.3029425127954314,-6.774312639020877,-20.62482917042371,19.96223292020977,3.252589439795201,-2.3392345086857063,0.0,0.0,3.4169450247771613,0.0,-0.0081949999999999,7.0,7,189,15,0,31,9,0,0,0,1,-76774.28513789608,1,15,2360,630,597,0,0,0,0,0,641,174,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,3,1,2.6987000000000005,67.50999999999999,286.840394492635
decoys_minimizations_2/mini_3upx_model0_chainA_B6A_resi1__chainA_altB_hits_1_decoy_B6A_15_34.pdb,-0.229415628249803,799.5999999999985,0.7076065825982939,0.2923934174017061,-29.049843803532667,-32.68160824097504,7.29300244652336,1.5591324022143451,0.1977788974619443,0.0,0.0,0.4412867027337592,0.0,-0.0060799999999999,9.0,0,259,59,0,53,19,0,0,0,0,28446.228389279797,2,21,3385,945,1008,36,344,100,106,4,412,97,109,6,0,0,0,0,0,0,0,0,0,0,0,0,157,50,49,0,0,0,0,0,0,0,0,0,0.631578947368421,4,2,3.768620000000002,50.36,413.7401967065298
decoys_minimizations_2/mini_3upx_model0_chainA_B6A_resi1__chainA_altB_hits_1_decoy_B6A_20_80.pdb,-0.2355349804075697,830.7999999999993,0.7431931910429087,0.2568068089570912,-27.583516010191715,-35.913711032485025,9.669167288763276,3.404713718374751,0.1420149581898613,0.0,0.0,0.7080363689603386,0.0,-0.004302,9.0,0,294,102,0,25,29,0,0,0,0,1611.6514572447086,2,31,3592,1002,1046,41,351,101,106,5,589,150,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,5,2,3.2055000000000016,59.59,429.0907551043771
decoys_minimizations_2/mini_3upx_model0_chainA_B6A_resi1__chainA_altB_hits_1_decoy_B6A_23_61.pdb,-0.1955733001768218,819.0,0.7304068396721081,0.2695931603278919,-26.51916655175773,-33.46995031937331,9.935260391457632,2.584304729951782,0.7877629571818261,0.0,0.0,1.784429956188276,0.0,0.001284,14.0,0,283,58,0,63,23,0,0,0,0,-35217.96520011025,1,28,3424,931,1021,38,316,93,106,4,570,139,155,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5,2,3.009400000000001,67.42999999999999,416.96527660462135
decoys_minimizations_2/mini_3uua_model0_chainA_0CZ_resi1__chainA_altA_hits_1_decoy_0CZ_15_11.pdb,-0.1972984610416319,725.5,0.8874530180617908,0.1125469819382092,-30.94715204667142,-33.52323263458243,15.725255935012797,-6.047260237798128,-0.0594723177704281,0.0,0.0,13.156790326042636,0.0,0.00826,5.0,390,0,52,22,0,0,0,0,0,0,28444.93064765123,0,28,4135,908,913,130,228,53,52,8,447,108,110,14,0,0,0,0,0,0,0,0,0,0,0,0,200,45,48,5,0,0,0,0,0,0,0,0,0.6111111111111112,2,1,3.4567000000000028,40.540000000000006,385.3144158406287
decoys_minimizations_2/mini_3uua_model0_chainA_0CZ_resi1__chainA_altA_hits_1_decoy_0CZ_18_156.pdb,-0.2196113411777842,670.3999999999996,0.8890140663726956,0.1109859336273043,-28.551363433963843,-29.815954826020743,11.748684786944011,-4.925716325082021,-0.6918171464797069,0.0,0.0,6.388324524038747,0.0,0.015386,3.0,287,0,34,20,0,0,0,0,0,0,-20122.67435759076,0,21,3886,871,864,126,234,50,54,7,677,151,144,24,0,0,0,0,0,0,0,0,233,55,52,8,222,45,47,7,0,0,0,0,0,0,0,0,0.1764705882352941,5,0,3.768220000000003,48.3,369.4658997675392
