Name,Active,MCS
C3M_36,C3M,0.209
C3M_37,C3M,0.238
C3M_38,C3M,0.182
C3M_39,C3M,0.268
C3M_40,C3M,0.268
C3M_41,C3M,0.677
C3M_42,C3M,0.216
C3M_43,C3M,0.7
C3M_44,C3M,0.209
C3M_45,C3M,0.238
C3M_46,C3M,0.268
C3M_47,C3M,0.275
C3M_48,C3M,0.25
C3M_49,C3M,0.625
C4M_0,C4M,0.256
C4M_1,C4M,0.229
C4M_2,C4M,0.205
C4M_3,C4M,0.185
C4M_4,C4M,0.286
C4M_5,C4M,0.125
C4M_6,C4M,0.227
C4M_7,C4M,0.25
C4M_8,C4M,0.286
C4M_9,C4M,0.227
C4M_10,C4M,0.268
C4M_11,C4M,0.2
C4M_12,C4M,0.174
C4M_13,C4M,0.2
C4M_14,C4M,0.167
C4M_15,C4M,0.256
C4M_16,C4M,0.2
C4M_17,C4M,0.256
C4M_18,C4M,0.227
C4M_19,C4M,0.286
C4M_20,C4M,0.214
C4M_21,C4M,0.267
C4M_22,C4M,0.2
C4M_23,C4M,0.233
C4M_24,C4M,0.256
C4M_25,C4M,0.149
C4M_26,C4M,0.2
C4M_27,C4M,0.256
C4M_28,C4M,0.174
C4M_29,C4M,0.262
C4M_30,C4M,0.227
C4M_31,C4M,0.289
C4M_32,C4M,0.2
C4M_33,C4M,0.154
C4M_34,C4M,0.275
C4M_35,C4M,0.256
C4M_36,C4M,0.421
C4M_37,C4M,0.176
C4M_38,C4M,0.227
C4M_39,C4M,0.102
C4M_40,C4M,0.227
C4M_41,C4M,0.244
C4M_42,C4M,0.227
C4M_43,C4M,0.256
C4M_44,C4M,0.227
C4M_45,C4M,0.227
C4M_46,C4M,0.306
C4M_47,C4M,0.262
C4M_48,C4M,0.316
C4M_49,C4M,0.227
23D_0,23D,0.5
23D_1,23D,0.438
23D_2,23D,0.469
23D_3,23D,0.359
23D_4,23D,0.286
23D_5,23D,0.317
23D_6,23D,0.256
23D_7,23D,0.421
23D_8,23D,0.227
23D_9,23D,0.286
23D_10,23D,0.227
23D_11,23D,0.25
23D_12,23D,0.317
23D_13,23D,0.385
23D_14,23D,0.317
23D_15,23D,0.459
23D_16,23D,0.588
23D_17,23D,0.421
23D_18,23D,0.5
23D_19,23D,0.317
23D_20,23D,0.459
23D_21,23D,0.286
23D_22,23D,0.406
23D_23,23D,0.459
23D_24,23D,0.586
23D_25,23D,0.385
23D_26,23D,0.405
23D_27,23D,0.242
23D_28,23D,0.395
23D_29,23D,0.25
23D_30,23D,0.385
23D_31,23D,0.472
23D_32,23D,0.5
23D_33,23D,0.25
23D_34,23D,0.35
23D_35,23D,0.317
23D_36,23D,0.317
23D_37,23D,0.385
23D_38,23D,0.35
23D_39,23D,0.421
23D_40,23D,0.241
23D_41,23D,0.5
23D_42,23D,0.227
23D_43,23D,0.325
23D_44,23D,0.421
23D_45,23D,0.385
23D_46,23D,0.308
23D_47,23D,0.312
23D_48,23D,0.459
23D_49,23D,0.483
P2N_0,P2N,0.324
P2N_1,P2N,0.353
P2N_2,P2N,0.353
P2N_3,P2N,0.292
P2N_4,P2N,0.484
P2N_5,P2N,0.353
P2N_6,P2N,0.586
P2N_7,P2N,0.333
P2N_8,P2N,0.406
P2N_9,P2N,0.394
P2N_10,P2N,0.5
P2N_11,P2N,0.704
P2N_12,P2N,0.394
P2N_13,P2N,0.438
P2N_14,P2N,0.394
P2N_15,P2N,0.552
P2N_16,P2N,0.5
P2N_17,P2N,0.394
P2N_18,P2N,0.484
P2N_19,P2N,0.438
P2N_20,P2N,0.452
P2N_21,P2N,0.438
P2N_22,P2N,0.394
P2N_23,P2N,0.438
P2N_24,P2N,0.357
P2N_25,P2N,0.484
P2N_26,P2N,0.467
P2N_27,P2N,0.344
P2N_28,P2N,0.406
P2N_29,P2N,0.484
P2N_30,P2N,0.438
P2N_31,P2N,0.314
P2N_32,P2N,0.385
P2N_33,P2N,0.5
P2N_34,P2N,0.394
P2N_35,P2N,0.586
P2N_36,P2N,0.448
P2N_37,P2N,0.438
P2N_38,P2N,0.357
P2N_39,P2N,0.452
P2N_40,P2N,0.517
P2N_41,P2N,0.586
P2N_42,P2N,0.344
P2N_43,P2N,0.5
P2N_44,P2N,0.435
P2N_45,P2N,0.314
P2N_46,P2N,0.593
P2N_47,P2N,0.37
P2N_48,P2N,0.704
P2N_49,P2N,0.452
090_0,090,0.533
090_1,090,0.3
090_2,090,0.405
090_3,090,0.594
090_4,090,0.333
090_5,090,0.195
090_6,090,0.238
090_7,090,0.545
090_8,090,0.368
090_9,090,0.268
090_10,090,0.677
090_11,090,0.268
090_12,090,0.333
090_13,090,0.333
090_14,090,0.209
090_15,090,0.444
090_16,090,0.405
090_17,090,0.3
090_18,090,0.238
090_19,090,0.333
090_20,090,0.486
090_21,090,0.457
090_22,090,0.529
090_23,090,0.486
090_24,090,0.368
090_25,090,0.368
090_26,090,0.405
090_27,090,0.576
090_28,090,0.368
090_29,090,0.576
090_30,090,0.308
090_31,090,0.405
090_32,090,0.214
090_33,090,0.333
090_34,090,0.368
090_35,090,0.3
090_36,090,0.3
090_37,090,0.238
090_38,090,0.214
090_39,090,0.209
090_40,090,0.417
090_41,090,0.486
090_42,090,0.238
090_43,090,0.333
090_44,090,0.394
090_45,090,0.464
090_46,090,0.268
090_47,090,0.077
090_48,090,0.405
090_49,090,0.268
RP4_0,RP4,0.471
RP4_1,RP4,0.32
RP4_2,RP4,0.562
RP4_3,RP4,0.314
RP4_4,RP4,0.294
RP4_5,RP4,0.6
RP4_6,RP4,0.355
RP4_7,RP4,0.08
RP4_8,RP4,0.429
RP4_9,RP4,0.481
RP4_10,RP4,0.25
RP4_11,RP4,0.515
RP4_12,RP4,0.282
RP4_13,RP4,0.351
RP4_14,RP4,0.25
RP4_15,RP4,0.429
RP4_16,RP4,0.286
RP4_17,RP4,0.282
RP4_18,RP4,0.333
RP4_19,RP4,0.241
RP4_20,RP4,0.28
RP4_21,RP4,0.393
RP4_22,RP4,0.3
RP4_23,RP4,0.222
RP4_24,RP4,0.256
RP4_25,RP4,0.389
RP4_26,RP4,0.515
RP4_27,RP4,0.464
RP4_28,RP4,0.229
RP4_29,RP4,0.351
RP4_30,RP4,0.263
RP4_31,RP4,0.324
RP4_32,RP4,0.225
RP4_33,RP4,0.297
RP4_34,RP4,0.393
RP4_35,RP4,0.407
RP4_36,RP4,0.25
RP4_37,RP4,0.289
RP4_38,RP4,0.389
RP4_39,RP4,0.282
RP4_40,RP4,0.22
RP4_41,RP4,0.22
RP4_42,RP4,0.282
RP4_43,RP4,0.324
RP4_44,RP4,0.25
RP4_45,RP4,0.316
RP4_46,RP4,0.269
RP4_47,RP4,0.429
RP4_48,RP4,0.389
RP4_49,RP4,0.08
76V_0,76V,0.35
76V_1,76V,0.395
76V_2,76V,0.226
76V_3,76V,0.2
76V_4,76V,0.375
76V_5,76V,0.276
76V_6,76V,0.227
76V_7,76V,0.205
76V_8,76V,0.256
76V_9,76V,0.405
76V_10,76V,0.241
76V_11,76V,0.185
76V_12,76V,0.227
76V_13,76V,0.2
76V_14,76V,0.227
76V_15,76V,0.472
76V_16,76V,0.325
76V_17,76V,0.324
76V_18,76V,0.333
76V_19,76V,0.256
76V_20,76V,0.533
76V_21,76V,0.308
76V_22,76V,0.226
76V_23,76V,0.227
76V_24,76V,0.233
76V_25,76V,0.174
76V_26,76V,0.138
76V_27,76V,0.2
76V_28,76V,0.2
76V_29,76V,0.576
76V_30,76V,0.308
76V_31,76V,0.333
76V_32,76V,0.256
76V_33,76V,0.353
76V_34,76V,0.308
76V_35,76V,0.286
76V_36,76V,0.395
76V_37,76V,0.293
76V_38,76V,0.333
76V_39,76V,0.174
76V_40,76V,0.2
76V_41,76V,0.256
76V_42,76V,0.244
76V_43,76V,0.432
76V_44,76V,0.368
76V_45,76V,0.389
76V_46,76V,0.227
76V_47,76V,0.359
76V_48,76V,0.359
76V_49,76V,0.351
A25_0,A25,0.231
A25_1,A25,0.371
A25_2,A25,0.297
A25_3,A25,0.231
A25_4,A25,0.231
A25_5,A25,0.333
A25_6,A25,0.5
A25_7,A25,0.2
A25_8,A25,0.171
A25_9,A25,0.237
A25_10,A25,0.171
A25_11,A25,0.263
A25_12,A25,0.171
A25_13,A25,0.297
A25_14,A25,0.364
A25_15,A25,0.371
A25_16,A25,0.263
A25_17,A25,0.231
A25_18,A25,0.148
A25_19,A25,0.263
A25_20,A25,0.278
A25_21,A25,0.412
A25_22,A25,0.263
A25_23,A25,0.31
A25_24,A25,0.371
A25_25,A25,0.424
A25_26,A25,0.297
A25_27,A25,0.263
A25_28,A25,0.469
A25_29,A25,0.175
A25_30,A25,0.297
A25_31,A25,0.297
A25_32,A25,0.346
A25_33,A25,0.333
A25_34,A25,0.231
A25_35,A25,0.455
A25_36,A25,0.231
A25_37,A25,0.412
A25_38,A25,0.6
A25_39,A25,0.083
A25_40,A25,0.333
A25_41,A25,0.333
A25_42,A25,0.278
A25_43,A25,0.371
A25_44,A25,0.2
A25_45,A25,0.263
A25_46,A25,0.455
A25_47,A25,0.25
A25_48,A25,0.263
A25_49,A25,0.297
BES_0,BES,0.294
BES_1,BES,0.312
BES_2,BES,0.294
BES_3,BES,0.63
BES_4,BES,0.483
BES_5,BES,0.63
BES_6,BES,0.414
BES_7,BES,0.333
BES_8,BES,0.257
BES_9,BES,0.323
BES_10,BES,0.281
BES_11,BES,0.257
BES_12,BES,0.333
BES_13,BES,0.467
BES_14,BES,0.517
BES_15,BES,0.571
BES_16,BES,0.229
BES_17,BES,0.257
BES_18,BES,0.257
BES_19,BES,0.294
BES_20,BES,0.68
BES_21,BES,0.467
BES_22,BES,0.536
BES_23,BES,0.48
BES_24,BES,0.333
BES_25,BES,0.419
BES_26,BES,0.321
BES_27,BES,0.375
BES_28,BES,0.467
BES_29,BES,0.556
BES_30,BES,0.294
BES_31,BES,0.281
BES_32,BES,0.419
BES_33,BES,0.346
BES_34,BES,0.091
BES_35,BES,0.25
BES_36,BES,0.333
BES_37,BES,0.257
BES_38,BES,0.455
BES_39,BES,0.261
BES_40,BES,0.455
BES_41,BES,0.375
BES_42,BES,0.294
BES_43,BES,0.375
BES_44,BES,0.355
BES_45,BES,0.375
BES_46,BES,0.536
BES_47,BES,0.303
BES_48,BES,0.294
BES_49,BES,0.419
7PY_0,7PY,0.333
7PY_1,7PY,0.214
7PY_2,7PY,0.167
7PY_3,7PY,0.196
7PY_4,7PY,0.302
7PY_5,7PY,0.167
7PY_6,7PY,0.341
7PY_7,7PY,0.167
7PY_8,7PY,0.217
7PY_9,7PY,0.167
7PY_10,7PY,0.217
7PY_11,7PY,0.178
7PY_12,7PY,0.474
7PY_13,7PY,0.4
7PY_14,7PY,0.217
7PY_15,7PY,0.4
7PY_16,7PY,0.379
7PY_17,7PY,0.366
7PY_18,7PY,0.071
7PY_19,7PY,0.191
7PY_20,7PY,0.4
7PY_21,7PY,0.543
7PY_22,7PY,0.244
7PY_23,7PY,0.262
7PY_24,7PY,0.366
7PY_25,7PY,0.217
7PY_26,7PY,0.222
7PY_27,7PY,0.217
7PY_28,7PY,0.514
7PY_29,7PY,0.273
7PY_30,7PY,0.167
7PY_31,7PY,0.447
7PY_32,7PY,0.191
7PY_33,7PY,0.273
7PY_34,7PY,0.217
7PY_35,7PY,0.4
7PY_36,7PY,0.6
7PY_37,7PY,0.302
7PY_38,7PY,0.217
7PY_39,7PY,0.273
7PY_40,7PY,0.244
7PY_41,7PY,0.333
7PY_42,7PY,0.302
7PY_43,7PY,0.366
7PY_44,7PY,0.217
7PY_45,7PY,0.273
7PY_46,7PY,0.333
7PY_47,7PY,0.217
7PY_48,7PY,0.179
7PY_49,7PY,0.436
NOQ_0,NOQ,0.333
NOQ_1,NOQ,0.333
NOQ_2,NOQ,0.297
NOQ_3,NOQ,0.306
NOQ_4,NOQ,0.263
NOQ_5,NOQ,0.385
NOQ_6,NOQ,0.2
NOQ_7,NOQ,0.297
NOQ_8,NOQ,0.297
NOQ_9,NOQ,0.324
NOQ_10,NOQ,0.324
NOQ_11,NOQ,0.297
NOQ_12,NOQ,0.297
NOQ_13,NOQ,0.297
NOQ_14,NOQ,0.263
NOQ_15,NOQ,0.455
NOQ_16,NOQ,0.371
NOQ_17,NOQ,0.263
NOQ_18,NOQ,0.263
NOQ_19,NOQ,0.263
NOQ_20,NOQ,0.263
NOQ_21,NOQ,0.263
NOQ_22,NOQ,0.297
NOQ_23,NOQ,0.083
NOQ_24,NOQ,0.297
NOQ_25,NOQ,0.382
NOQ_26,NOQ,0.263
NOQ_27,NOQ,0.263
NOQ_28,NOQ,0.179
NOQ_29,NOQ,0.27
NOQ_30,NOQ,0.2
NOQ_31,NOQ,0.2
NOQ_32,NOQ,0.297
NOQ_33,NOQ,0.231
NOQ_34,NOQ,0.297
NOQ_35,NOQ,0.333
NOQ_36,NOQ,0.385
NOQ_37,NOQ,0.44
NOQ_38,NOQ,0.37
NOQ_39,NOQ,0.263
NOQ_40,NOQ,0.343
NOQ_41,NOQ,0.306
NOQ_42,NOQ,0.314
NOQ_43,NOQ,0.333
NOQ_44,NOQ,0.455
NOQ_45,NOQ,0.297
NOQ_46,NOQ,0.371
NOQ_47,NOQ,0.27
NOQ_48,NOQ,0.263
NOQ_49,NOQ,0.263
4EA_0,4EA,0.25
4EA_1,4EA,0.273
4EA_2,4EA,0.355
4EA_3,4EA,0.244
4EA_4,4EA,0.394
4EA_5,4EA,0.191
4EA_6,4EA,0.302
4EA_7,4EA,0.273
4EA_8,4EA,0.387
4EA_9,4EA,0.286
4EA_10,4EA,0.302
4EA_11,4EA,0.393
4EA_12,4EA,0.273
4EA_13,4EA,0.25
4EA_14,4EA,0.273
4EA_15,4EA,0.27
4EA_16,4EA,0.323
4EA_17,4EA,0.217
4EA_18,4EA,0.273
4EA_19,4EA,0.217
4EA_20,4EA,0.302
4EA_21,4EA,0.333
4EA_22,4EA,0.244
4EA_23,4EA,0.244
4EA_24,4EA,0.071
4EA_25,4EA,0.237
4EA_26,4EA,0.273
4EA_27,4EA,0.345
4EA_28,4EA,0.275
4EA_29,4EA,0.302
4EA_30,4EA,0.273
4EA_31,4EA,0.244
4EA_32,4EA,0.273
4EA_33,4EA,0.273
4EA_34,4EA,0.273
4EA_35,4EA,0.217
4EA_36,4EA,0.273
4EA_37,4EA,0.273
4EA_38,4EA,0.342
4EA_39,4EA,0.333
4EA_40,4EA,0.273
4EA_41,4EA,0.286
4EA_42,4EA,0.273
4EA_43,4EA,0.273
4EA_44,4EA,0.302
4EA_45,4EA,0.211
4EA_46,4EA,0.359
4EA_47,4EA,0.273
4EA_48,4EA,0.273
4EA_49,4EA,0.302
N4T_0,N4T,0.471
N4T_1,N4T,0.238
N4T_2,N4T,0.486
N4T_3,N4T,0.529
N4T_4,N4T,0.444
N4T_5,N4T,0.074
N4T_6,N4T,0.457
N4T_7,N4T,0.529
N4T_8,N4T,0.444
N4T_9,N4T,0.444
N4T_10,N4T,0.486
N4T_11,N4T,0.444
N4T_12,N4T,0.3
N4T_13,N4T,0.486
N4T_14,N4T,0.268
N4T_15,N4T,0.429
N4T_16,N4T,0.444
N4T_17,N4T,0.268
N4T_18,N4T,0.529
N4T_19,N4T,0.486
N4T_20,N4T,0.368
N4T_21,N4T,0.529
N4T_22,N4T,0.444
N4T_23,N4T,0.444
N4T_24,N4T,0.529
N4T_25,N4T,0.486
N4T_26,N4T,0.3
N4T_27,N4T,0.286
N4T_28,N4T,0.483
N4T_29,N4T,0.417
N4T_30,N4T,0.405
N4T_31,N4T,0.444
N4T_32,N4T,0.405
N4T_33,N4T,0.486
N4T_34,N4T,0.5
N4T_35,N4T,0.529
N4T_36,N4T,0.405
N4T_37,N4T,0.244
N4T_38,N4T,0.486
N4T_39,N4T,0.444
N4T_40,N4T,0.4
N4T_41,N4T,0.405
N4T_42,N4T,0.405
N4T_43,N4T,0.444
N4T_44,N4T,0.444
N4T_45,N4T,0.3
N4T_46,N4T,0.529
N4T_47,N4T,0.444
N4T_48,N4T,0.625
N4T_49,N4T,0.333
N5T_0,N5T,0.297
N5T_1,N5T,0.231
N5T_2,N5T,0.333
N5T_3,N5T,0.533
N5T_4,N5T,0.643
N5T_5,N5T,0.5
N5T_6,N5T,0.548
N5T_7,N5T,0.455
N5T_8,N5T,0.12
N5T_9,N5T,0.542
N5T_10,N5T,0.5
N5T_11,N5T,0.297
N5T_12,N5T,0.371
N5T_13,N5T,0.571
N5T_14,N5T,0.297
N5T_15,N5T,0.382
N5T_16,N5T,0.5
N5T_17,N5T,0.2
N5T_18,N5T,0.455
N5T_19,N5T,0.455
N5T_20,N5T,0.263
N5T_21,N5T,0.371
N5T_22,N5T,0.548
N5T_23,N5T,0.455
N5T_24,N5T,0.5
N5T_25,N5T,0.484
N5T_26,N5T,0.455
N5T_27,N5T,0.297
N5T_28,N5T,0.469
N5T_29,N5T,0.371
N5T_30,N5T,0.412
N5T_31,N5T,0.5
N5T_32,N5T,0.371
N5T_33,N5T,0.533
N5T_34,N5T,0.423
N5T_35,N5T,0.371
N5T_36,N5T,0.704
N5T_37,N5T,0.6
N5T_38,N5T,0.5
N5T_39,N5T,0.548
N5T_40,N5T,0.3
N5T_41,N5T,0.5
N5T_42,N5T,0.424
N5T_43,N5T,0.371
N5T_44,N5T,0.5
N5T_45,N5T,0.371
N5T_46,N5T,0.412
N5T_47,N5T,0.438
N5T_48,N5T,0.438
N5T_49,N5T,0.231
7NH_0,7NH,0.421
7NH_1,7NH,0.323
7NH_2,7NH,0.286
7NH_3,7NH,0.556
7NH_4,7NH,0.35
7NH_5,7NH,0.459
7NH_6,7NH,0.227
7NH_7,7NH,0.432
7NH_8,7NH,0.562
7NH_9,7NH,0.286
7NH_10,7NH,0.256
7NH_11,7NH,0.317
7NH_12,7NH,0.256
7NH_13,7NH,0.3
7NH_14,7NH,0.559
7NH_15,7NH,0.588
7NH_16,7NH,0.421
7NH_17,7NH,0.286
7NH_18,7NH,0.256
7NH_19,7NH,0.256
7NH_20,7NH,0.262
7NH_21,7NH,0.459
7NH_22,7NH,0.419
7NH_23,7NH,0.286
7NH_24,7NH,0.571
7NH_25,7NH,0.286
7NH_26,7NH,0.529
7NH_27,7NH,0.35
7NH_28,7NH,0.459
7NH_29,7NH,0.385
7NH_30,7NH,0.286
7NH_31,7NH,0.485
7NH_32,7NH,0.286
7NH_33,7NH,0.317
7NH_34,7NH,0.594
7NH_35,7NH,0.256
7NH_36,7NH,0.606
7NH_37,7NH,0.514
7NH_38,7NH,0.256
7NH_39,7NH,0.35
7NH_40,7NH,0.297
7NH_41,7NH,0.393
7NH_42,7NH,0.559
7NH_43,7NH,0.286
7NH_44,7NH,0.333
7NH_45,7NH,0.317
7NH_46,7NH,0.35
7NH_47,7NH,0.359
7NH_48,7NH,0.286
7NH_49,7NH,0.455
3QC_0,3QC,0.343
3QC_1,3QC,0.226
3QC_2,3QC,0.412
3QC_3,3QC,0.333
3QC_4,3QC,0.231
3QC_5,3QC,0.548
3QC_6,3QC,0.333
3QC_7,3QC,0.455
3QC_8,3QC,0.306
3QC_9,3QC,0.412
3QC_10,3QC,0.346
3QC_11,3QC,0.63
3QC_12,3QC,0.263
3QC_13,3QC,0.6
3QC_14,3QC,0.345
3QC_15,3QC,0.6
3QC_16,3QC,0.6
3QC_17,3QC,0.538
3QC_18,3QC,0.5
3QC_19,3QC,0.263
3QC_20,3QC,0.042
3QC_21,3QC,0.548
3QC_22,3QC,0.259
3QC_23,3QC,0.455
3QC_24,3QC,0.455
3QC_25,3QC,0.577
3QC_26,3QC,0.5
3QC_27,3QC,0.455
3QC_28,3QC,0.6
3QC_29,3QC,0.419
3QC_30,3QC,0.455
3QC_31,3QC,0.333
3QC_32,3QC,0.412
3QC_33,3QC,0.333
3QC_34,3QC,0.5
3QC_35,3QC,0.6
3QC_36,3QC,0.455
3QC_37,3QC,0.6
3QC_38,3QC,0.179
3QC_39,3QC,0.577
3QC_40,3QC,0.538
3QC_41,3QC,0.412
3QC_42,3QC,0.567
3QC_43,3QC,0.412
3QC_44,3QC,0.371
3QC_45,3QC,0.412
3QC_46,3QC,0.455
3QC_47,3QC,0.5
3QC_48,3QC,0.276
3QC_49,3QC,0.455
FDN_0,FDN,0.303
FDN_1,FDN,0.353
FDN_2,FDN,0.333
FDN_3,FDN,0.353
FDN_4,FDN,0.083
FDN_5,FDN,0.417
FDN_6,FDN,0.179
FDN_7,FDN,0.414
FDN_8,FDN,0.314
FDN_9,FDN,0.345
FDN_10,FDN,0.083
FDN_11,FDN,0.083
FDN_12,FDN,0.353
FDN_13,FDN,0.25
FDN_14,FDN,0.25
FDN_15,FDN,0.278
FDN_16,FDN,0.353
FDN_17,FDN,0.211
FDN_18,FDN,0.278
FDN_19,FDN,0.278
FDN_20,FDN,0.222
FDN_21,FDN,0.25
FDN_22,FDN,0.286
FDN_23,FDN,0.344
FDN_24,FDN,0.278
FDN_25,FDN,0.44
FDN_26,FDN,0.394
FDN_27,FDN,0.189
FDN_28,FDN,0.333
FDN_29,FDN,0.216
FDN_30,FDN,0.278
FDN_31,FDN,0.353
FDN_32,FDN,0.353
FDN_33,FDN,0.243
FDN_34,FDN,0.083
FDN_35,FDN,0.243
FDN_36,FDN,0.353
FDN_37,FDN,0.286
FDN_38,FDN,0.419
FDN_39,FDN,0.211
FDN_40,FDN,0.211
FDN_41,FDN,0.353
FDN_42,FDN,0.333
FDN_43,FDN,0.286
FDN_44,FDN,0.353
FDN_45,FDN,0.125
FDN_46,FDN,0.314
FDN_47,FDN,0.278
FDN_48,FDN,0.438
FDN_49,FDN,0.278
DH1_0,DH1,0.355
DH1_1,DH1,0.136
DH1_2,DH1,0.351
DH1_3,DH1,0.282
DH1_4,DH1,0.282
DH1_5,DH1,0.3
DH1_6,DH1,0.256
DH1_7,DH1,0.19
DH1_8,DH1,0.316
DH1_9,DH1,0.19
DH1_10,DH1,0.323
DH1_11,DH1,0.282
DH1_12,DH1,0.389
DH1_13,DH1,0.389
DH1_14,DH1,0.136
DH1_15,DH1,0.282
DH1_16,DH1,0.25
DH1_17,DH1,0.182
DH1_18,DH1,0.111
DH1_19,DH1,0.25
DH1_20,DH1,0.19
DH1_21,DH1,0.289
DH1_22,DH1,0.351
DH1_23,DH1,0.25
DH1_24,DH1,0.19
DH1_25,DH1,0.324
DH1_26,DH1,0.25
DH1_27,DH1,0.314
DH1_28,DH1,0.25
DH1_29,DH1,0.25
DH1_30,DH1,0.351
DH1_31,DH1,0.289
DH1_32,DH1,0.25
DH1_33,DH1,0.448
DH1_34,DH1,0.282
DH1_35,DH1,0.136
DH1_36,DH1,0.22
DH1_37,DH1,0.08
DH1_38,DH1,0.22
DH1_39,DH1,0.19
DH1_40,DH1,0.194
DH1_41,DH1,0.389
DH1_42,DH1,0.316
DH1_43,DH1,0.163
DH1_44,DH1,0.282
DH1_45,DH1,0.324
DH1_46,DH1,0.256
DH1_47,DH1,0.351
DH1_48,DH1,0.364
DH1_49,DH1,0.211
DH3_0,DH3,0.256
DH3_1,DH3,0.174
DH3_2,DH3,0.256
DH3_3,DH3,0.2
DH3_4,DH3,0.262
DH3_5,DH3,0.2
DH3_6,DH3,0.244
DH3_7,DH3,0.286
DH3_8,DH3,0.317
DH3_9,DH3,0.227
DH3_10,DH3,0.333
DH3_11,DH3,0.25
DH3_12,DH3,0.289
DH3_13,DH3,0.286
DH3_14,DH3,0.2
DH3_15,DH3,0.227
DH3_16,DH3,0.174
DH3_17,DH3,0.074
DH3_18,DH3,0.405
DH3_19,DH3,0.286
DH3_20,DH3,0.293
DH3_21,DH3,0.317
DH3_22,DH3,0.103
DH3_23,DH3,0.256
DH3_24,DH3,0.385
DH3_25,DH3,0.317
DH3_26,DH3,0.225
DH3_27,DH3,0.414
DH3_28,DH3,0.227
DH3_29,DH3,0.312
DH3_30,DH3,0.149
DH3_31,DH3,0.293
DH3_32,DH3,0.286
DH3_33,DH3,0.27
DH3_34,DH3,0.256
DH3_35,DH3,0.293
DH3_36,DH3,0.233
DH3_37,DH3,0.227
DH3_38,DH3,0.227
DH3_39,DH3,0.286
DH3_40,DH3,0.293
DH3_41,DH3,0.256
DH3_42,DH3,0.25
DH3_43,DH3,0.256
DH3_44,DH3,0.286
DH3_45,DH3,0.256
DH3_46,DH3,0.286
DH3_47,DH3,0.256
DH3_48,DH3,0.286
DH3_49,DH3,0.256
L1B_0,L1B,0.296
L1B_1,L1B,0.515
L1B_2,L1B,0.471
L1B_3,L1B,0.471
L1B_4,L1B,0.471
L1B_5,L1B,0.429
L1B_6,L1B,0.393
L1B_7,L1B,0.316
L1B_8,L1B,0.515
L1B_9,L1B,0.444
L1B_10,L1B,0.351
L1B_11,L1B,0.229
L1B_12,L1B,0.351
L1B_13,L1B,0.389
L1B_14,L1B,0.389
L1B_15,L1B,0.531
L1B_16,L1B,0.351
L1B_17,L1B,0.429
L1B_18,L1B,0.444
L1B_19,L1B,0.235
L1B_20,L1B,0.471
L1B_21,L1B,0.343
L1B_22,L1B,0.429
L1B_23,L1B,0.5
L1B_24,L1B,0.389
L1B_25,L1B,0.483
L1B_26,L1B,0.441
L1B_27,L1B,0.282
L1B_28,L1B,0.316
L1B_29,L1B,0.515
L1B_30,L1B,0.562
L1B_31,L1B,0.429
L1B_32,L1B,0.12
L1B_33,L1B,0.316
L1B_34,L1B,0.423
L1B_35,L1B,0.515
L1B_36,L1B,0.316
L1B_37,L1B,0.515
L1B_38,L1B,0.25
L1B_39,L1B,0.4
L1B_40,L1B,0.471
L1B_41,L1B,0.394
L1B_42,L1B,0.389
L1B_43,L1B,0.282
L1B_44,L1B,0.389
L1B_45,L1B,0.282
L1B_46,L1B,0.282
L1B_47,L1B,0.25
L1B_48,L1B,0.515
L1B_49,L1B,0.389
7IG_0,7IG,0.385
7IG_1,7IG,0.156
7IG_2,7IG,0.405
7IG_3,7IG,0.333
7IG_4,7IG,0.209
7IG_5,7IG,0.3
7IG_6,7IG,0.417
7IG_7,7IG,0.531
7IG_8,7IG,0.209
7IG_9,7IG,0.278
7IG_10,7IG,0.486
7IG_11,7IG,0.182
7IG_12,7IG,0.368
7IG_13,7IG,0.5
7IG_14,7IG,0.209
7IG_15,7IG,0.368
7IG_16,7IG,0.238
7IG_17,7IG,0.387
7IG_18,7IG,0.368
7IG_19,7IG,0.378
7IG_20,7IG,0.342
7IG_21,7IG,0.405
7IG_22,7IG,0.405
7IG_23,7IG,0.368
7IG_24,7IG,0.3
7IG_25,7IG,0.405
7IG_26,7IG,0.351
7IG_27,7IG,0.333
7IG_28,7IG,0.545
7IG_29,7IG,0.444
7IG_30,7IG,0.545
7IG_31,7IG,0.368
7IG_32,7IG,0.351
7IG_33,7IG,0.389
7IG_34,7IG,0.389
7IG_35,7IG,0.389
7IG_36,7IG,0.444
7IG_37,7IG,0.471
7IG_38,7IG,0.405
7IG_39,7IG,0.5
7IG_40,7IG,0.342
7IG_41,7IG,0.519
7IG_42,7IG,0.286
7IG_43,7IG,0.517
7IG_44,7IG,0.308
7IG_45,7IG,0.405
7IG_46,7IG,0.529
7IG_47,7IG,0.378
7IG_48,7IG,0.444
7IG_49,7IG,0.464
ACF_0,ACF,0.244
ACF_1,ACF,0.486
ACF_2,ACF,0.3
ACF_3,ACF,0.267
ACF_4,ACF,0.486
ACF_5,ACF,0.3
ACF_6,ACF,0.244
ACF_7,ACF,0.3
ACF_8,ACF,0.186
ACF_9,ACF,0.216
ACF_10,ACF,0.209
ACF_11,ACF,0.368
ACF_12,ACF,0.186
ACF_13,ACF,0.229
ACF_14,ACF,0.486
ACF_15,ACF,0.209
ACF_16,ACF,0.368
ACF_17,ACF,0.4
ACF_18,ACF,0.3
ACF_19,ACF,0.209
ACF_20,ACF,0.333
