name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA,Class,PDB_code
actives_best/mini_4zsp_model0_chainA_4RZ_resi401__chainA_altB.pdb,-0.1860790655494448,694.5,0.5183744643749735,0.4816255356250265,-22.135891670126057,-26.273206875370303,6.071708303921412,12.518172265523845,-4.831045241050106,-1.856544073586832,-3.354091942538318,3.593932747890859,3.0,0.00752,5.0,1,117,75,0,12,64,0,0,0,0,-155120.37039986128,3,17,2625,693,809,6,564,140,171,3,182,49,55,0,0,0,0,0,0,0,0,0,160,45,52,1,183,48,56,1,0,0,0,0,0,0,0,0,0.4666666666666667,4,2,2.6686000000000005,67.48,364.97414669089005,1,4ZSP_4RZ
actives_best/mini_4zsq_model0_chainA_4RX_resi401__chainA_altA.pdb,-0.1600107933081496,733.7999999999993,0.594741894678469,0.4052581053215309,-23.834898318044907,-27.605812058659467,7.395113484608032,11.45835877189279,-4.460593006514387,-1.7590760003741082,-3.62584932879205,1.9613791830621008,3.0,0.022984,3.0,1,132,85,0,10,66,0,0,0,0,-107197.64925279056,3,16,3029,772,904,7,569,143,169,3,359,91,104,0,0,0,0,0,0,0,0,0,168,46,56,1,193,50,57,1,0,0,0,0,0,0,0,0,0.5294117647058824,5,2,2.4376,76.71,397.7474759943612,1,4ZSQ_4RX
actives_best/mini_4zsr_model0_chainB_4RY_resi401__chainB_altA.pdb,-0.1537307169508357,716.5999999999985,0.5542945221721702,0.4457054778278297,-26.11088491055534,-28.41319573449755,6.61985524604097,10.7951760524752,-5.047203525986333,-1.8989097013371747,-3.0967890776704508,6.849560245914913,3.0,0.01563,2.0,1,113,110,0,0,73,0,0,0,0,-99923.77062288125,3,20,2983,774,898,6,559,143,165,3,353,91,103,0,0,0,0,0,0,0,0,0,166,46,52,1,184,46,57,1,0,0,0,0,0,0,0,0,0.5294117647058824,5,2,2.4392,76.71000000000001,390.1695408623116,1,4ZSR_4RY
actives_best/mini_4zt4_model0_chainB_4RO_resi803__chainB_altA.pdb,-0.1359732474477706,763.0,0.7391388150309814,0.2608611849690185,-37.26767944568064,-33.24684923462746,7.611873920497146,4.7288200118337045,-7.714878778551338,0.0,-3.825055038950026,2.3951181427634345,2.0,0.008137,11.0,52,55,206,0,1,31,0,0,0,0,-26786.847228225422,2,31,3093,736,817,0,963,237,260,0,0,0,0,0,324,81,97,0,0,0,0,0,0,0,0,0,421,100,106,0,0,0,0,0,0,0,0,0,0.25,4,3,4.101700000000002,65.63,384.33100627399966,1,4ZT4_4RO
actives_best/mini_4zw1_model0_chainA_4V1_resi201__chainA_altB.pdb,-0.0846848055947497,644.7599999999993,0.8394912865020295,0.1605087134979705,-29.899789008386733,-25.8821173518196,5.312012622751951,-3.4490089081105,-1.6273850213319463,0.0,-2.079854119030493,10.522463896367396,2.0,0.000882,2.0,64,0,263,1,0,13,0,0,0,0,-58456.28242566181,2,27,2548,582,674,44,364,75,91,7,338,75,87,7,0,0,0,0,0,0,0,0,100,20,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,2,2.961940000000001,69.22,381.8956671136533,1,4ZW1_4V1
actives_best/mini_4zy5_model0_chainB_4T5_resi601__chainB.pdb,-0.1880318498337112,736.8999999999996,0.7346636846677216,0.2653363153322784,-24.750515492749287,-25.62732004462123,7.117776771070339,5.3117782445388,-3.795968565467831,-3.599655594449473,-1.0246038095703227,12.8396238343841,3.0,-0.012714,6.0,0,210,74,0,22,16,0,0,0,1,-51690.73475768804,5,16,2742,712,865,30,1103,274,360,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5882352941176471,6,4,2.7501,104.54,432.2165434200986,1,4ZY5_4T5
actives_best/mini_4zy6_model0_chainB_4T6_resi601__chainB.pdb,-0.1479910152803984,731.5999999999985,0.7507815779644329,0.2492184220355671,-31.42788952023181,-29.394654928518776,8.746506905935178,3.242230225689809,-5.61934939373424,-3.2415437848149224,0.0,12.269618631184915,2.0,0.0067509999999999,3.0,0,259,30,0,32,9,0,0,0,0,-10306.087326914028,3,19,2936,762,881,33,1239,328,395,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,38,44,2,0,0,0,0,0,0,0,0,0.2222222222222222,6,4,3.9625,107.2,420.4456689816065,1,4ZY6_4T6
actives_best/mini_4zzn_model0_chainA_CQ8_resi1355__chainA_altA.pdb,-0.1775286752556302,788.1000000000004,0.7290105355893881,0.2709894644106119,-34.86772952595197,-33.58439156714303,7.926010814844062,5.285788731878483,-4.563375228314044,-3.5309346251750497,0.0,0.2281061335696823,2.0,0.0094509999999999,3.0,3,248,56,0,60,33,0,0,0,0,-143631.17397719796,2,29,2892,782,876,55,684,186,211,12,312,80,93,4,0,0,0,0,0,0,0,0,0,0,0,0,195,47,57,3,0,0,0,0,0,0,0,0,0.3333333333333333,5,3,3.429100000000001,75.28,420.61390886957673,1,4ZZN_CQ8
actives_best/mini_4zzo_model0_chainA_CQ3_resi1357__chainA.pdb,-0.1817599519476314,803.6000000000004,0.7284044089875115,0.2715955910124886,-33.62592706179112,-33.38289219721446,8.01446653144103,5.146121186952769,-4.831665019030879,-3.747016801357134,0.0,1.895345025680208,2.0,-0.006746,2.0,13,225,56,0,57,23,0,0,0,0,-212848.3978961362,2,21,2907,781,882,52,866,236,267,16,318,79,94,5,0,0,0,0,0,0,0,0,0,0,0,0,191,48,56,3,0,0,0,0,0,0,0,0,0.3888888888888889,6,3,3.8130000000000015,88.17,437.6083102642231,1,4ZZO_CQ3
actives_best/mini_4zzy_model0_chainA_D7N_resi1584__chainA.pdb,-0.1809906915791905,806.5,0.6496428006107251,0.3503571993892749,-34.41867148280414,-35.62702582181919,8.365373859022782,9.221218125858512,-6.077817242866331,-4.289048043169444,-1.1931398047453143,7.7500496696431345,3.0,-0.0027749999999999,3.0,185,112,51,5,34,14,0,0,0,0,-10234.977424351062,4,32,3508,819,929,34,533,130,140,5,385,89,99,3,552,121,141,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3,1,2.9227000000000007,66.64,453.9392415152973,1,4ZZY_D7N
actives_best/mini_5a5r_model0_chainA_NP8_resi2111__chainA_altB.pdb,-0.0602038962808226,690.8299999999999,0.7250587612493257,0.2749412387506743,-32.26684517704285,-26.27706849221829,4.731156853827628,4.036992855238168,-5.240852534177463,-2.512546871189357,-5.572948130567585,4.812503961164123,4.0,-0.00853,2.0,123,0,169,1,0,13,0,0,0,2,-75438.76682987259,4,17,2703,685,829,4,652,169,202,0,277,73,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,6,3,2.4660200000000003,91.93,437.380492688411,1,5A5R_NP8
actives_best/mini_5a8e_model0_chainA_XTK_resi501__chainA_altB.pdb,-0.236982619440611,817.1000000000004,0.7435707733319117,0.2564292266680884,-37.1549767215094,-33.29314124959819,8.753944120344329,3.9372687374989255,-5.994429538009626,0.0,-7.508149542175513,8.566684168362498,4.0,0.0179619999999999,2.0,354,0,39,17,0,0,0,0,0,1,-74423.09266567012,4,28,3927,829,1006,29,660,146,169,3,465,98,122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4705882352941176,4,3,2.4758000000000004,81.07000000000001,398.2149073472155,1,5A8E_XTK
actives_best/mini_5aan_model0_chainA_XOC_resi1189__chainA_altB.pdb,-0.2280273892829341,765.1000000000004,0.8566051263667429,0.1433948736332571,-28.915110410268824,-27.922848656768792,6.549146329329716,-4.902974885268577,0.4408692809461172,0.0,0.0,16.12022490927757,0.0,0.0011229999999999,4.0,316,0,12,8,0,7,0,0,0,0,2801.912205353954,0,49,3690,694,774,21,621,106,126,3,177,28,29,1,0,0,0,0,0,0,0,0,216,44,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,4,1,3.806400000000002,35.58,417.2673207959607,1,5AAN_XOC
actives_best/mini_5aap_model0_chainA_VNY_resi201__chainA_altA.pdb,0.0177397457593488,559.1199999999999,0.5611418281119582,0.4388581718880417,-20.08216965313148,-25.657895823485205,4.565127024033103,10.207486022958848,-4.121561070786299,-2.4894434797066864,-2.5981961519606926,5.432078471226048,5.0,0.023544,11.0,0,123,232,0,3,32,0,0,0,0,-276789.98780740367,4,21,1937,523,639,7,0,0,0,0,795,205,247,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,4,1.5993,90.15,429.65241898235655,1,5AAP_VNY
actives_best/mini_5aau_model0_chainA_XBR_resi1553__chainA_altB.pdb,-0.192045590187474,765.2999999999993,0.8515878111491413,0.1484121888508587,-39.19403484417984,-42.51866962204167,7.137520672458948,1.1131118334453731,-0.6968899479138031,0.0,0.0,4.492545646926035,1.0,0.019816,5.0,434,0,39,42,0,3,0,0,0,1,82538.66250692896,1,34,4307,973,979,130,433,104,104,13,376,84,91,16,0,0,0,0,0,0,0,0,0,0,0,0,162,34,40,7,0,0,0,0,0,0,0,0,0.25,3,2,4.243500000000003,56.33,402.14137114410335,1,5AAU_XBR
actives_best/mini_5acl_model0_chainA_SAS_resi1111__chainA_altB.pdb,0.0432671970653235,539.8599999999997,0.7494177949361692,0.2505822050638308,-19.51998959958616,-23.390878867708352,4.914235772855093,9.295640441078715,-5.070329624244607,-2.2825106320342705,0.0,12.180807477085828,2.0,0.023718,3.0,0,78,148,0,3,12,0,0,0,0,22718.239634409816,2,24,1859,380,500,0,479,103,122,0,508,109,130,4,0,0,0,0,0,0,0,0,160,33,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,3.701600000000002,141.31,429.3888511115449,1,5ACL_SAS
actives_best/mini_5adz_model0_chainA_KQS_resi888__chainA_altB.pdb,-0.2440690891852364,794.2000000000007,0.6638929326249233,0.3361070673750766,-26.69466229795557,-25.77355584436281,4.472254196196445,11.29508603055092,-6.688109362792602,-1.9808485627485908,-6.088186958618493,8.364764882450478,5.0,-0.00322,8.0,36,111,93,8,23,14,0,0,0,0,-55777.09490836845,5,6,3687,902,893,33,565,178,160,6,380,123,110,4,220,44,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,2,3,2.8053,77.75,389.1932931093477,1,5ADZ_KQS
actives_best/mini_5ae1_model0_chainD_B2Z_resi888__chainD.pdb,-0.2488373195361308,821.5,0.6684803635510397,0.3315196364489603,-27.922174263908342,-28.01015099028791,4.634981491074655,10.613220972894853,-6.234890029183134,-1.615955557767677,-4.914149776451495,9.400682238790104,4.0,0.006989,6.0,37,122,125,13,32,13,0,0,0,0,63704.59121949226,6,15,3868,970,942,37,571,181,161,7,389,109,114,4,219,45,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,2,3,3.3663000000000007,77.75,418.9153531981167,1,5AE1_B2Z
actives_best/mini_5ae2_model0_chainD_FYC_resi888__chainD_altA.pdb,-0.249682986334869,793.4000000000015,0.6834281759127369,0.3165718240872631,-27.02810632666001,-26.29058251637844,4.255720266858361,7.02485248707444,-3.960846902379672,0.0,-4.264653566519087,6.684311428363428,2.0,-0.0099309999999999,7.0,131,64,88,11,17,1,0,0,0,0,-115586.27206781632,2,29,3688,969,946,33,576,185,171,7,378,112,108,4,214,52,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,2,3,2.7150000000000007,77.75,385.4021347360702,1,5AE2_FYC
actives_best/mini_5aep_model0_chainA_QUP_resi2000__chainA_altA.pdb,-0.1997413456097481,784.0,0.68188350831092,0.3181164916890799,-28.42230557180619,-28.459953987692643,6.844162762982705,0.9610712312169198,-2.812489432416214,0.0,0.0,24.56098455463136,0.0,-0.000245,7.0,1,214,44,0,39,13,0,0,0,0,71413.58475588035,2,19,3234,904,950,34,871,242,254,12,151,47,47,1,0,0,0,0,0,0,0,0,0,0,0,0,136,43,42,1,0,0,0,0,0,0,0,0,0.0555555555555555,5,1,3.247720000000001,78.21,390.8289400861479,1,5AEP_QUP
actives_best/mini_5afg_model0_chainB_P07_resi1030__chainB_chainA_altB.pdb,-0.0082223875459421,549.2399999999998,0.9718440428347588,0.0281559571652413,-22.361649779909044,-20.869529652737924,5.613632221238333,-2.952634824958068,-0.4701914957760209,0.0,0.0,0.9110640157891,0.0,-0.0198669999999999,0.0,189,0,0,42,0,0,0,0,0,0,-24624.03392950547,0,20,2173,475,573,20,659,145,168,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6,0,3.890800000000002,61.42,377.4652783241375,1,5AFG_P07
actives_best/mini_5ag5_model0_chainA_DLR_resi1422__chainA.pdb,-0.2125295011650421,664.7999999999993,0.7997407408028865,0.2002592591971135,-25.83308407425397,-31.00031158947513,5.45498782573253,5.840011640991179,-2.266276017203268,0.0,0.0,6.76131718856626,0.0,0.0056709999999999,9.0,0,235,79,0,21,21,0,0,1,0,-92863.62191245024,1,34,3327,787,966,21,517,126,154,3,195,41,53,1,0,0,0,0,0,0,0,0,169,39,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1764705882352941,3,1,3.3371000000000013,48.99,354.93770799339336,1,5AG5_DLR
actives_best/mini_5ag6_model0_chainA_5PE_resi1422__chainA.pdb,-0.2065798018308624,674.5999999999985,0.747968877519992,0.2520311224800081,-29.008711764429336,-31.6223585829307,5.557812277922892,5.441282414399893,-2.292698995221372,-1.2239127246484571,-2.717899465500203,7.409546645208115,3.0,0.0090709999999999,5.0,1,287,45,0,42,2,0,0,0,0,-22152.72680014732,3,36,3056,740,896,20,414,95,122,3,519,124,151,3,0,0,0,0,0,0,0,0,167,37,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,5,1,2.5700000000000003,62.66,368.5360495056067,1,5AG6_5PE
actives_best/mini_5age_model0_chainA_M9M_resi1422__chainA.pdb,-0.2574373541406389,1028.2000000000007,0.6588809385761561,0.3411190614238438,-33.6975484643674,-39.89103193369556,8.66366415028898,4.3607853476505625,-1.349873529945853,0.0,0.0,7.18260541636874,0.0,0.003249,11.0,0,327,86,0,51,26,0,0,0,0,-42393.403377764735,1,41,4420,1014,1241,24,614,133,162,5,571,141,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5652173913043478,5,0,3.9632200000000033,58.81,524.8386203994165,1,5AGE_M9M
actives_best/mini_5al3_model0_chainB_TGW_resi3166__chainB_altB.pdb,-0.1786626058135882,606.0999999999985,0.7284559394785928,0.2715440605214071,-32.89143216250568,-36.50424928987195,9.524998095257502,10.76174255153171,-6.219565845775719,-4.478888657712162,-1.264645225934217,2.3559712598488862,3.0,0.0304969999999999,5.0,100,117,88,2,49,12,0,0,1,0,34375.4775971474,3,35,2840,689,714,35,624,153,157,8,224,52,56,3,0,0,0,0,0,0,0,0,0,0,0,0,369,84,89,3,0,0,0,0,0,0,0,0,0.1428571428571428,3,1,3.2668000000000017,45.23,306.6165534006613,1,5AL3_TGW
actives_best/mini_5alo_model0_chainA_A0J_resi1551__chainA.pdb,-0.1725004211799004,678.6000000000022,0.7880898919125789,0.211910108087421,-24.439062603821185,-26.219155116208185,4.742004584561641,3.703681395497824,-2.004072407785088,0.0,-1.3804612381163537,8.597636655654629,1.0,0.0055709999999999,3.0,266,0,15,39,0,2,0,0,0,0,-40793.60144622988,1,18,3937,877,955,104,556,128,136,12,201,48,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,1,3.5396000000000027,46.92,402.82847517604,1,5ALO_A0J
actives_best/mini_5alp_model0_chainA_QYD_resi1554__chainA.pdb,-0.1889089763606974,754.5,0.7444367193015965,0.2555632806984035,-27.914945644093905,-34.04097621190522,9.039074412872536,9.78782789699244,-6.2537067628601335,0.0,-1.9437749102431925,16.986783867583792,2.0,-0.0006879999999999,6.0,171,0,171,8,0,19,0,0,1,0,91907.51920136844,2,19,3759,817,873,72,676,145,155,9,708,139,146,8,0,0,0,0,0,0,0,0,210,49,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2352941176470588,3,2,3.808200000000002,72.65,387.1386944252989,1,5ALP_QYD
actives_best/mini_5alz_model0_chainA_XQ9_resi1551__chainA.pdb,-0.2037587272359502,807.2000000000007,0.818688058440702,0.1813119415592979,-28.57431426119797,-32.526156743438605,7.821409817826861,6.461967668705711,-3.1266227731046,0.0,-1.9890752258574047,2.706745649591096,1.0,-0.000972,11.0,210,0,183,4,0,7,0,0,0,0,-28824.81934197458,1,22,3825,796,855,50,647,148,150,15,630,135,145,17,0,0,0,0,0,0,0,0,205,50,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0.9411764705882352,3,2,1.6783999999999992,78.51,450.7768162924131,1,5ALZ_XQ9
actives_best/mini_5am1_model0_chainA_I5T_resi1552__chainA_altB.pdb,-0.1690778177974199,805.0999999999985,0.8038627350221917,0.1961372649778082,-38.23406052006635,-35.89822333714756,9.261259101451287,0.1339380579811404,-4.153289723375792,0.0,-2.9788900563378675,24.78848503704312,2.0,0.005205,7.0,210,0,223,2,0,7,0,0,0,1,-171636.64334006785,2,37,4870,1055,1123,88,425,88,100,8,629,143,143,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391304347826087,3,1,3.752100000000002,58.64,459.2233111966257,1,5AM1_I5T
actives_best/mini_5am6_model0_chainB_38O_resi1763__chainB_altB.pdb,-0.1117044505124189,742.4000000000015,0.6233157157412066,0.3766842842587934,-26.709489089763338,-27.682974888382205,6.1984237530821815,5.99711340364729,-4.994592061903518,-3.273525322553539,0.0,15.892655603265354,2.0,-0.002424,3.0,2,219,34,0,23,13,0,0,0,0,22302.277502316647,2,20,3162,844,886,9,861,242,250,2,176,47,54,1,185,48,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,5,3,2.5445,94.04,431.32436220316254,1,5AM6_38O
actives_best/mini_5ant_model0_chainC_RJE_resi1157__chainC.pdb,-0.2081743288373199,677.7200000000003,0.6963724874371826,0.3036275125628155,-37.29500122276579,-39.3203554302429,9.311765916608152,7.575390413273453,-5.837559214974931,-2.298036274624204,-1.7579919119327343,5.303943429266944,2.0,0.047513,8.0,55,296,93,0,32,8,0,0,0,0,-4708.203020562538,4,39,3514,763,832,34,1165,250,263,15,688,141,155,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,7,2,1.2347999999999992,94.06,410.41763443289176,1,5ANT_RJE
actives_best/mini_5anw_model0_chainA_9CQ_resi1157__chainA_altC.pdb,-0.1801802745245142,714.46,0.7243073680905832,0.2756926319094168,-35.3366320937219,-39.73492583594543,9.32592702951149,3.936395046169423,-1.0056213925349198,0.0,-1.7869955033680291,23.042866482587005,1.0,0.038778,7.0,15,258,125,0,37,28,0,0,0,0,-25775.43896916364,2,60,3834,884,957,35,910,203,211,10,176,49,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666666,4,1,2.5097000000000005,72.11,387.2949144453968,1,5ANW_9CQ
actives_best/mini_5aqv_model0_chainA_KC7_resi1382__chainA_altA.pdb,-0.2142551445536278,767.6999999999971,0.5804445715102603,0.4195554284897397,-20.339061610827457,-30.34631809251323,4.906989344764327,16.393559776112625,-4.759253585895522,0.0,-2.655929968772483,3.5604815082109336,3.0,0.011133,12.0,137,73,155,9,0,29,0,0,0,0,-62943.739639225605,2,29,2940,907,1042,15,475,134,149,2,627,180,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,7,4,1.7233,107.73,449.3071318233254,1,5AQV_KC7
actives_best/mini_5ayt_model0_chainA_L6Y_resi201__chainA_altB.pdb,0.0149730480832513,450.9800000000005,0.8675379030065135,0.1324620969934865,-13.464825690552516,-12.006707868270157,3.066327590331724,-0.306312525665362,-1.5867563111658,0.0,-0.7279468789947359,2.704490489903744,1.0,0.00512,1.0,0,170,0,0,0,0,0,0,0,0,-84154.78699984142,1,16,1619,408,501,13,93,27,33,1,368,98,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3.056000000000002,74.68,336.2258541555708,1,5AYT_L6Y
actives_best/mini_5b0x_model0_chainA_HCK_resi401__chainA.pdb,-0.1829184727037816,765.3999999999996,0.6587977088668114,0.3412022911331885,-25.648305752180026,-35.04476604236038,8.798635496791803,9.44991327271282,-4.289183444705827,-2.303893327790121,0.0,6.6373735980174295,3.0,0.004723,2.0,2,234,78,0,5,39,0,0,1,1,-79654.19715652837,2,24,3050,858,848,18,342,99,99,2,719,188,188,4,0,0,0,0,0,0,0,0,192,54,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555555,6,2,3.7692000000000014,88.52,379.9303622609122,1,5B0X_HCK
actives_best/mini_5b5f_model0_chainA_6F3_resi200__chainA_altB_chainC_altA.pdb,-0.1436551017982297,617.2999999999993,0.6900312616862904,0.3099687383137096,-34.21165322733077,-32.85311080509996,7.242636391268121,4.853616107845937,-5.732458820576767,-2.308418030783187,-1.7086511834043705,35.32802657628058,2.0,0.011834,10.0,0,267,84,0,1,28,0,0,0,0,2827.0199185068923,3,40,2729,717,761,0,367,92,99,0,698,181,198,0,0,0,0,0,0,0,0,0,144,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,4,2,1.6962,92.17,331.4639914238244,1,5B5F_6F3
actives_best/mini_5b7v_model0_chainA_LWJ_resi801__chainA.pdb,-0.1648064298003095,776.6999999999989,0.7417505093574931,0.2582494906425069,-28.64326616851201,-38.947021561663405,9.34302047840538,8.918973345206723,-3.059272646032241,-1.805542872041357,0.0,6.22514223824231,2.0,0.0182859999999999,11.0,31,294,87,0,33,28,0,0,0,0,-27757.74650414273,2,33,3472,894,975,29,1128,284,315,12,176,45,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,5,3,3.3515200000000007,105.38,414.9906116145834,1,5B7V_LWJ
actives_best/mini_5bnm_model0_chainA_4VK_resi402__chainA.pdb,-0.1563468965892387,772.1999999999989,0.7217503224693377,0.2782496775306623,-32.41785025179149,-36.770210168502445,9.651373436258154,4.177568640377331,-2.416626405741681,0.0,-2.857941117279374,21.93888248988022,2.0,0.028769,13.0,166,131,138,14,7,14,0,0,0,0,-56880.28847916429,2,32,3659,982,925,41,164,46,37,1,544,153,139,5,0,0,0,0,0,0,0,0,156,48,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,2,3.324400000000002,66.4,424.7205210460531,1,5BNM_4VK
actives_best/mini_5bnr_model0_chainA_4VL_resi401__chainA_altB.pdb,-0.1680831645894533,749.6000000000004,0.7553868814020431,0.2446131185979569,-33.11112499741819,-34.96276504303114,10.822170523725958,0.7566729884997585,-3.3171807803959155,0.0,-1.842317292908256,4.294014008070298,2.0,0.007094,7.0,201,128,88,30,5,2,0,0,0,0,37985.73878425329,4,23,3426,908,849,38,371,105,84,4,510,153,136,5,208,54,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,5,2,2.681,73.66000000000001,394.3895885389685,1,5BNR_4VL
actives_best/mini_5bod_model0_chainA_TTJ_resi301__chainA_altB.pdb,-0.07769521574762,620.4099999999999,0.6486840092816415,0.3513159907183584,-20.963586875854105,-24.18742549163744,3.920382834404762,2.700029993766748,-0.4183564912203223,0.0,0.0,4.424357659090545,0.0,0.0132289999999999,7.0,116,84,83,11,1,9,0,0,0,0,-56666.91361277674,0,18,2536,673,771,16,482,134,143,3,302,91,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,4,2,2.0474399999999995,76.24000000000001,376.9112609135064,1,5BOD_TTJ
actives_best/mini_5bqs_model0_chainB_4VN_resi402__chainB_altB.pdb,-0.173351834634714,770.5999999999985,0.751324793352379,0.248675206647621,-31.50494752621308,-31.980894893412824,9.28486842758997,-1.150820060666092,-2.0405105474621905,0.0,-3.121694893279077,3.699941790700528,2.0,-0.000394,8.0,145,151,93,16,8,3,0,0,0,2,-167776.24749291653,2,22,3349,912,845,63,375,106,88,9,464,137,115,5,0,0,0,0,0,0,0,0,0,0,0,0,219,57,55,5,0,0,0,0,0,0,0,0,0.3333333333333333,5,2,3.1953000000000014,73.66000000000001,402.6642888945181,1,5BQS_4VN
actives_best/mini_5bue_model0_chainA_4V8_resi401__chainA.pdb,-0.2275416715538663,893.1999999999971,0.7200704346196417,0.2799295653803582,-38.59585705325071,-37.70151325470738,8.235780521052163,8.016307705421696,-8.145591806587277,-2.03257249393878,-1.9517100688014184,8.601602298519857,2.0,-0.010604,6.0,22,290,65,0,40,12,0,0,0,0,-147075.98083261322,5,30,3972,1003,1174,69,831,229,249,15,199,54,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739130434782608,5,1,3.2444000000000006,66.81,445.5602900757032,1,5BUE_4V8
actives_best/mini_5c26_model0_chainA_50H_resi701__chainA.pdb,-0.1415698350084155,778.3999999999996,0.7081383055335045,0.2918616944664955,-32.308708969568215,-34.566526781983384,10.51246588090754,3.983681327536488,-4.6422677398301175,-2.295785465713692,0.0,36.33975124112951,2.0,-0.008216,2.0,18,253,53,0,42,29,0,0,0,0,-75962.35782224193,2,29,3221,856,946,50,892,222,253,14,355,105,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,7,2,3.256,103.77,433.36976257216736,1,5C26_50H
actives_best/mini_5c7c_model0_chainA_4YC_resi402__chainA.pdb,-0.1248511665771361,676.9800000000005,0.6806044059204556,0.3193955940795444,-31.43445670105646,-31.011064745559,5.5996685597040425,10.803353227832927,-10.012253622282202,-2.538653660115326,-1.6647292849430353,3.791476082953523,3.0,0.017961,1.0,105,71,128,0,47,17,0,0,1,2,-208008.40302799828,3,25,1978,483,520,25,375,93,101,3,124,29,32,1,0,0,0,0,0,0,0,0,0,0,0,0,119,29,34,2,0,0,0,0,0,0,0,0,0.5882352941176471,2,1,1.2317000000000002,40.16,403.9505070196144,1,5C7C_4YC
